time_s,throttle_norm,rudder_norm,speed_mps,yaw_rate_rps,segment
10.979740,0.000000,0.000000,0.019079,0.001030,0
11.079740,0.000000,0.000000,0.024143,0.000973,0
11.179740,0.000000,0.000000,0.034845,0.001231,0
11.279740,0.000000,0.000000,0.034175,0.001419,0
11.379740,0.000000,0.000000,0.025955,0.001222,0
11.479740,0.000000,0.000000,0.017394,0.001041,0
11.579740,0.000000,0.000000,0.008608,0.001277,0
11.679740,0.000000,0.000000,0.012600,0.001149,0
11.779740,0.000000,0.000000,0.025088,0.001200,0
11.879740,0.000000,0.000000,0.031899,0.000871,0
11.979740,0.000000,0.000000,0.034926,0.001071,0
12.079740,0.000000,0.000000,0.041442,0.001198,0
12.179740,0.000000,0.000000,0.050289,0.001160,0
12.279740,0.000000,0.000000,0.039165,0.001281,0
12.379740,0.000000,0.000000,0.014752,0.001259,0
12.479740,0.000000,0.000000,0.005664,0.001247,0
12.579740,0.000000,0.000000,0.006769,0.001395,0
12.679740,0.000000,0.000000,0.010821,0.001192,0
12.779740,0.000000,0.000000,0.016834,0.001198,0
12.879740,0.000000,0.000000,0.016837,0.001116,0
12.979740,0.000000,0.000000,0.012842,0.001226,0
13.079740,0.000000,0.000000,0.010285,0.001326,0
13.179740,0.000000,0.000000,0.008089,0.001304,0
13.279740,0.000000,0.000000,0.011959,0.001240,0
13.379740,0.000000,0.000000,0.019864,0.001335,0
13.479740,0.000000,0.000000,0.016780,0.001086,0
13.579740,0.000000,0.000000,0.006387,0.001065,0
13.679740,0.000000,0.000000,0.009162,0.001200,0
13.779740,0.000000,0.000000,0.020692,0.001176,0
13.879740,0.000000,0.000000,0.027082,0.001046,0
13.979740,0.000000,0.000000,0.030052,0.001205,0
14.079740,0.000000,-0.619486,0.022954,0.001237,0
14.179740,0.000000,-0.779891,0.009130,0.001311,0
14.279740,0.000000,-0.780000,0.009717,0.001101,0
14.379740,0.000000,-0.999826,0.019897,0.001245,0
14.479740,0.000000,-1.000000,0.020632,0.001339,0
14.579740,0.000000,-1.000000,0.019007,0.001221,0
14.679740,0.000000,-1.000000,0.013747,0.001139,0
14.779740,0.000000,-1.000000,0.006070,0.000963,0
14.879740,0.000000,-1.000000,0.007871,0.001174,0
14.979740,0.000000,-1.000000,0.015987,0.001173,0
15.079740,0.000000,-1.000000,0.016654,0.000962,0
15.179740,0.000000,-1.000000,0.012349,0.001081,0
15.279740,0.000000,-1.000000,0.013353,0.001242,0
15.379740,0.000000,-1.000000,0.017888,0.001030,0
15.479740,0.000000,-1.000000,0.022429,0.001176,0
15.579740,0.000000,-1.000000,0.026975,0.001349,0
15.679740,0.000000,-1.000000,0.020529,0.001140,0
15.779740,0.000000,-1.000000,0.006762,0.001023,0
15.879740,0.000000,-1.000000,0.012334,0.001058,0
15.979740,0.000000,-1.000000,0.022760,0.000974,0
16.079740,0.000000,-1.000000,0.023654,0.001138,0
16.179740,0.000000,-1.000000,0.018206,0.001229,0
16.279740,0.000000,-1.000000,0.016251,0.001176,0
16.379740,0.000000,-1.000000,0.016617,0.001268,0
16.479740,0.000000,-1.000000,0.016843,0.001141,0
16.579740,0.000000,-1.000000,0.016976,0.001103,0
16.679740,0.000000,-1.000000,0.016509,0.001129,0
16.779740,0.000000,-1.000000,0.015643,0.001140,0
16.879740,0.000000,-1.000000,0.012761,0.000960,0
16.979740,0.000000,-1.000000,0.008539,0.001197,0
17.079740,0.000000,-1.000000,0.007586,0.001239,0
17.179740,0.000000,-1.000000,0.011566,0.001304,0
17.279740,0.000000,-1.000000,0.013243,0.001212,0
17.379740,0.000000,-1.000000,0.013394,0.001186,0
17.479740,0.000000,-1.000000,0.018993,0.001198,0
17.579740,0.000000,-1.000000,0.028210,0.001130,0
17.679740,0.000000,-1.000000,0.029644,0.001276,0
17.779740,0.000000,-1.000000,0.025906,0.001372,0
17.879740,0.000000,-1.000000,0.026041,0.000972,0
17.979740,0.000000,-1.000000,0.028749,0.001060,0
18.079740,0.000000,-1.000000,0.033542,0.001274,0
18.179740,0.000000,-1.000000,0.039724,0.001236,0
18.279740,0.000000,-0.667659,0.033814,0.001266,0
18.379740,0.000000,-0.080229,0.019877,0.001171,0
18.479740,0.000000,-0.000008,0.014190,0.001069,0
18.579740,0.000000,0.000000,0.013977,0.000720,0
18.679740,0.000000,0.000000,0.013386,0.001148,0
18.779740,0.000000,0.000000,0.012543,0.001084,0
18.879740,0.000000,0.000000,0.012339,0.001161,0
18.979740,0.000000,0.000000,0.012561,0.000874,0
19.079740,0.000000,0.000000,0.013065,0.000994,0
19.179740,0.000000,0.000000,0.013759,0.001158,0
19.279740,0.000000,0.000000,0.011022,0.000931,0
19.379740,0.000000,0.000000,0.006004,0.001080,0
19.479740,0.000000,0.000000,0.005632,0.001145,0
19.579740,0.000000,0.000000,0.008349,0.001177,0
19.679740,0.000000,0.000000,0.017925,0.001159,0
19.779740,0.000000,0.000000,0.032061,0.001111,0
19.879740,0.000000,0.000000,0.026692,0.001169,0
19.979740,0.000000,0.152384,0.016454,0.001141,0
20.079740,0.000000,0.417431,0.011595,0.001149,0
20.179740,0.000000,0.942368,0.010308,0.001204,0
20.279740,0.000000,0.940001,0.019065,0.001304,0
20.379740,0.000000,0.930002,0.030335,-0.001060,0
20.479740,0.000000,0.927500,0.029111,0.001137,0
20.579740,0.000000,0.922502,0.019604,0.000990,0
20.679740,0.000000,0.912506,0.020079,0.000885,0
20.779740,0.000000,0.912500,0.027180,0.001075,0
20.879740,0.000000,0.912500,0.033929,0.001075,0
20.979740,0.000000,0.912500,0.040443,0.001095,0
21.079740,0.000000,0.912500,0.037362,0.001307,0
21.179740,0.000000,0.910003,0.027893,0.001048,0
21.279740,0.000000,0.902505,0.020339,0.001232,0
21.379740,0.000000,0.902500,0.013263,0.001084,0
21.479740,0.000000,0.902500,0.009591,0.001199,0
21.579740,0.000000,0.902500,0.008179,0.001103,0
21.679740,0.000000,0.902500,0.012912,0.000908,0
21.779740,0.000000,0.900001,0.021721,0.001040,0
21.879740,0.000000,0.895002,0.020243,0.001252,0
21.979740,0.000000,0.895000,0.011927,0.001065,0
22.079740,0.000000,0.895000,0.009934,0.001038,0
22.179740,0.000000,0.895000,0.012153,0.001380,0
22.279740,0.000000,0.895000,0.011246,0.001068,0
22.379740,0.000000,0.872518,0.008262,0.001189,0
22.479740,0.000000,-0.004604,0.013745,0.001375,0
22.579740,0.000000,-0.000003,0.024852,0.000981,0
22.679740,0.000000,0.000000,0.032181,0.001092,0
22.779740,0.000000,0.000000,0.038564,0.001024,0
22.879740,0.000000,0.000000,0.038933,0.001272,0
22.979740,0.000000,0.000000,0.035313,0.001099,0
23.079740,0.000000,0.000000,0.039212,0.001005,0
23.179740,0.000000,0.000000,0.054459,0.001203,0
23.279740,0.000000,0.000000,0.052550,0.001234,0
23.379740,0.000000,0.000000,0.039263,0.000958,0
23.479740,0.000000,0.000000,0.031145,0.001045,0
23.579740,0.000000,0.000000,0.026464,0.001107,0
23.679740,0.000000,0.000000,0.019927,0.001221,0
23.779740,0.000000,0.000000,0.012157,0.001255,0
23.879740,0.000000,0.000000,0.011751,0.000824,0
23.979740,0.000000,0.000000,0.016237,0.001077,0
24.079740,0.000000,0.000000,0.023334,0.001325,0
24.179740,0.000000,0.000000,0.032164,0.001305,0
24.279740,0.000000,0.000000,0.031888,0.001236,0
24.379740,0.000000,0.000000,0.025550,0.001047,0
24.479740,0.000000,0.000000,0.020192,0.001146,0
24.579740,0.000000,0.000000,0.015483,0.001212,0
24.679740,0.000000,0.000000,0.012765,0.001178,0
24.779740,0.000000,0.000000,0.011372,0.001287,0
24.879740,0.000000,0.000000,0.011653,0.001367,0
24.979740,0.000000,0.000000,0.013045,0.001218,0
25.079740,0.000000,0.000000,0.020134,0.001155,0
25.179740,0.000000,0.000000,0.031015,0.001164,0
25.279740,0.000000,0.000000,0.028157,0.001115,0
25.379740,0.000000,0.000000,0.016182,0.001259,0
25.479740,0.000000,0.000000,0.015509,0.001320,0
25.579740,0.000000,0.000000,0.022346,0.001387,0
25.679740,0.000000,0.000000,0.020909,0.001136,0
25.779740,0.000000,0.000000,0.013958,0.001208,0
25.879740,0.000000,0.000000,0.020857,0.001258,0
25.979740,0.000000,0.000000,0.036974,0.001179,0
26.079740,0.000000,0.000000,0.036281,0.001066,0
26.179740,0.000000,0.000000,0.024393,0.001168,0
26.279740,0.000000,0.000000,0.015247,0.001110,0
26.379740,0.000000,0.000000,0.007923,0.001255,0
26.479740,0.000000,0.000000,0.008044,0.001252,0
26.579740,0.000000,0.000000,0.013109,0.001265,0
26.679740,0.000000,0.000000,0.014351,0.001132,0
26.779740,0.000000,0.000000,0.013050,0.001110,0
26.879740,0.000000,0.000000,0.013468,0.001078,0
26.979740,0.000000,0.000000,0.015029,0.001174,0
27.079740,0.000000,0.000000,0.015652,0.001139,0
27.179740,0.000000,0.000000,0.015652,0.001177,0
27.279740,0.000000,0.000000,0.014868,0.001188,0
27.379740,0.000000,0.000000,0.013561,0.001129,0
27.479740,0.000000,0.000000,0.013295,0.001178,0
27.579740,0.000000,0.000000,0.013722,0.001481,0
27.679740,0.000000,0.000000,0.016057,0.001258,0
27.779740,0.000000,0.000000,0.019658,0.001151,0
27.879740,0.000000,0.000000,0.022511,0.001134,0
27.979740,0.000000,0.000000,0.024865,0.001125,0
28.079740,0.000000,0.000000,0.025271,0.001326,0
28.179740,0.000000,0.000000,0.024378,0.001313,0
28.279740,0.000000,0.000000,0.018559,0.001149,0
28.379740,0.000000,0.000000,0.009463,0.001059,0
28.479740,0.000000,0.000000,0.007504,0.001275,0
28.579740,0.000000,0.000000,0.010290,0.001070,0
28.679740,0.000000,0.000000,0.008879,0.001196,0
28.779740,0.000000,0.000000,0.004678,0.001059,0
28.879740,0.000000,0.000000,0.007253,0.001255,0
28.979740,0.000000,0.000000,0.014335,0.001318,0
29.079740,0.000000,0.000000,0.021791,0.001253,0
29.179740,0.000000,0.000000,0.029813,0.001447,0
29.279740,0.000000,0.000000,0.032186,0.001101,0
29.379740,0.000000,0.000000,0.030805,0.001321,0
29.479740,0.000000,0.000000,0.028633,0.001195,0
29.579740,0.000000,0.000000,0.026264,0.000997,0
29.679740,0.000000,0.000000,0.023451,0.001165,0
29.779740,0.000000,0.000000,0.020344,0.001242,0
29.879740,0.000000,0.000000,0.023284,0.001116,0
29.979740,0.000000,0.000000,0.030238,0.001235,0
30.079740,0.000000,0.000000,0.027282,0.001186,0
30.179740,0.000000,0.000000,0.017737,0.001060,0
30.279740,0.000000,0.000000,0.013661,0.001038,0
30.379740,0.000000,0.000000,0.013216,0.001175,0
30.479740,0.000000,0.000000,0.014289,0.001253,0
30.579740,0.000000,0.000000,0.016373,0.001189,0
30.679740,0.000000,0.000000,0.024149,0.001407,0
30.779740,0.000000,0.000000,0.035700,0.001398,0
30.879740,0.000000,0.000000,0.035342,0.001250,0
30.979740,0.000000,0.000000,0.027071,0.001129,0
31.079740,0.000000,0.000000,0.022966,0.001074,0
31.179740,0.000000,0.000000,0.021629,0.001246,0
31.279740,0.000000,0.000000,0.017852,0.001025,0
31.379740,0.000000,0.000000,0.012453,0.000836,0
31.479740,0.000000,0.000000,0.013762,0.001226,0
31.579740,0.000000,0.000000,0.019535,0.001259,0
31.679740,0.000000,0.000000,0.022292,0.001222,0
31.779740,0.000000,0.000000,0.023045,0.001308,0
31.879740,0.000000,0.000000,0.024149,0.001118,0
31.979740,0.000000,0.000000,0.025485,0.001151,0
32.079740,0.000000,0.000000,0.022291,0.001148,0
32.179740,0.000000,0.000000,0.016079,0.001071,0
32.279740,0.000000,0.000000,0.013432,0.000869,0
32.379740,0.000000,-0.387298,0.013151,0.001101,0
32.479740,0.000000,-0.634886,0.013163,0.001206,0
32.579740,0.000000,-0.395010,0.013371,0.001304,0
32.679740,0.000000,-0.262507,0.021018,0.001129,0
32.779740,0.000000,-0.005198,0.033603,0.000965,0
32.879740,0.000000,-0.000002,0.029191,0.001096,0
32.979740,0.000000,0.000000,0.013489,0.001229,0
33.079740,0.000000,0.000000,0.010043,0.001054,0
33.179740,0.000000,0.000000,0.014760,0.001078,0
33.279740,0.000000,0.000000,0.019008,0.001183,0
33.379740,0.000000,0.000000,0.022944,0.001159,0
33.479740,0.000000,0.000000,0.019921,0.001188,0
33.579740,0.000000,0.000000,0.012275,0.000878,0
33.679740,0.000000,0.000000,0.015780,0.001173,0
33.779740,0.000000,0.000000,0.026705,0.001042,0
33.879740,0.000000,0.000000,0.032069,0.001292,0
33.979740,0.000000,0.000000,0.033741,0.001027,0
34.079740,0.000000,0.000000,0.031977,0.001019,0
34.179740,0.000000,0.000000,0.027924,0.000835,0
34.279740,0.000000,0.000000,0.025339,0.001098,0
34.379740,0.000000,0.000000,0.023730,0.001232,0
34.479740,0.000000,0.000000,0.020658,0.001041,0
34.579740,0.000000,0.000000,0.016614,0.000910,0
34.679740,0.000000,0.000000,0.011791,0.001147,0
34.779740,0.000000,0.000000,0.006451,0.000999,0
34.879740,0.000000,0.000000,0.007617,0.001191,0
34.979740,0.000000,0.000000,0.010405,0.001420,0
35.079740,0.000000,0.000000,0.015864,0.001121,0
35.179740,0.000000,0.000000,0.025363,0.001036,0
35.279740,0.000000,0.000000,0.031052,0.000973,0
35.379740,0.000000,0.000000,0.034209,0.001186,0
35.479740,0.000000,0.000000,0.032346,0.001003,0
35.579740,0.000000,0.000000,0.027153,0.001248,0
35.679740,0.000000,0.000000,0.025246,0.001232,0
35.779740,0.000000,0.000000,0.025522,0.001423,0
35.879740,0.000000,0.000000,0.023765,0.001174,0
35.979740,0.000000,0.000000,0.020658,0.001188,0
36.079740,0.000000,0.000000,0.026628,0.001090,0
36.179740,0.000000,0.000000,0.038641,0.001235,0
36.279740,0.000000,0.000000,0.037180,0.001386,0
36.379740,0.000000,0.000000,0.032342,0.001139,0
36.479740,0.000000,0.000000,0.028971,0.000957,0
36.579740,0.000000,0.000000,0.026571,0.001216,0
36.679740,0.000000,0.000000,0.020209,0.001067,0
36.779740,0.000000,0.000000,0.011210,0.001265,0
36.879740,0.000000,0.000000,0.009597,0.000988,0
36.979740,0.000000,0.000000,0.012895,0.001016,0
37.079740,0.000000,0.000000,,0.000869,0
66.479698,0.000000,0.000000,0.043011,0.001334,1
66.579698,0.000000,0.000000,0.029002,0.000882,1
66.679698,0.000000,0.000000,0.022363,0.001069,1
66.779698,0.000000,0.000000,0.020620,0.001116,1
66.879698,0.000000,0.000000,0.017004,0.001209,1
66.979698,0.000000,0.000000,0.012142,0.001115,1
67.079698,0.000000,0.000000,0.009481,0.001417,1
67.179698,0.000000,0.000000,0.008287,0.001245,1
67.279698,0.000000,0.000000,0.011297,0.001009,1
67.379698,0.000000,0.000000,0.017099,0.001184,1
67.479698,0.000000,0.000000,0.024637,0.001061,1
67.579698,0.000000,0.000000,0.033327,0.000919,1
67.679698,0.000000,0.000000,0.035743,0.000865,1
67.779698,0.000000,0.000000,0.033988,0.000906,1
67.879698,0.000000,0.000000,0.031959,0.001070,1
67.979698,0.000000,0.000000,0.029747,0.001147,1
68.079698,0.000000,0.000000,0.024204,0.001279,1
68.179698,0.000000,0.000000,0.016441,0.001271,1
68.279698,0.000000,0.000000,0.012759,0.001011,1
68.379698,0.000000,0.000000,0.011789,0.001215,1
68.479698,0.000000,0.000000,0.013587,0.001159,1
68.579698,0.000000,0.000000,0.017227,0.001227,1
68.679698,0.000000,0.000000,0.024905,0.001170,1
68.779698,0.000000,0.000000,0.035269,0.001213,1
68.879698,0.000000,-0.000000,0.027461,0.001074,1
68.979698,0.000000,-0.002499,0.015125,0.000912,1
69.079698,0.000000,-0.002500,0.014738,0.000982,1
69.179698,0.000000,-0.002500,0.022297,0.001174,1
69.279698,0.000000,-0.000001,0.021075,0.001103,1
69.379698,0.000000,0.000000,0.014006,0.001292,1
69.479698,0.000000,0.000000,0.013652,0.001136,1
69.579698,0.000000,0.000000,0.017770,0.001226,1
69.679698,0.000000,0.000000,0.022898,0.001254,1
69.779698,0.000000,0.000000,0.028700,0.001002,1
69.879698,0.000000,0.000000,0.025787,0.001262,1
69.979698,0.000000,0.000000,0.017083,0.001184,1
70.079698,0.000000,0.000000,0.017320,0.001178,1
70.179698,0.000000,0.000000,0.023518,0.001326,1
70.279698,0.000000,0.000000,0.025787,0.000965,1
70.379698,0.000000,0.000000,0.027073,0.001022,1
70.479698,0.000000,0.000000,0.024190,0.001191,1
70.579698,0.000000,0.000000,0.018537,0.001159,1
70.679698,0.000000,0.000000,0.016343,0.001343,1
70.779698,0.000000,0.000000,0.016450,0.001364,1
70.879698,0.000000,0.000000,0.023522,0.001100,1
70.979698,0.000000,0.000000,0.035237,0.001028,1
71.079698,0.000000,0.000000,0.037501,0.001202,1
71.179698,0.000000,0.000000,0.025435,0.000966,1
71.279698,0.000000,0.000000,0.015926,0.000799,1
71.379698,0.000000,0.000000,0.008118,0.000971,1
71.479698,0.000000,0.000000,0.014911,0.001204,1
71.579698,0.000000,0.000000,0.031411,0.001159,1
71.679698,0.000000,0.000000,0.026345,0.001078,1
71.779698,0.000000,0.000000,0.015884,0.001146,1
71.879698,0.000000,0.000000,0.015352,0.001114,1
71.979698,0.000000,0.000000,0.021427,0.001176,1
72.079698,0.000000,0.000000,0.017776,0.000965,1
72.179698,0.000000,0.000000,0.007656,0.000860,1
72.279698,0.000000,0.000000,0.005069,0.000874,1
72.379698,0.000000,0.000000,0.007510,0.001198,1
72.479698,0.000000,0.000000,0.012183,0.000990,1
72.579698,0.000000,0.000000,0.018343,0.001068,1
72.679698,0.000000,0.000000,0.020566,0.001187,1
72.779698,0.000000,0.000000,0.020162,0.001260,1
72.879698,0.000000,0.000000,0.014677,0.001163,1
72.979698,0.000000,0.000000,0.005796,0.001035,1
73.079698,0.000000,0.000000,0.007067,0.001073,1
73.179698,0.000000,0.000000,0.015132,0.000978,1
73.279698,0.000000,0.000000,0.014650,0.001119,1
73.379698,0.000000,0.000000,0.008471,0.001018,1
73.479698,0.000000,0.000000,0.011314,0.001062,1
73.579698,0.000000,0.000000,0.020169,0.001200,1
73.679698,0.000000,0.000000,0.025176,0.001225,1
73.779698,0.000000,0.000000,0.027622,0.001143,1
73.879698,0.000000,0.000000,0.031083,0.000928,1
73.979698,0.000000,0.000000,0.035221,0.001172,1
74.079698,0.000000,0.000000,0.034005,0.001041,1
74.179698,0.000000,0.000000,0.029213,0.001136,1
74.279698,0.000000,0.000000,0.032037,0.001188,1
74.379698,0.000000,0.000000,0.039945,0.001017,1
74.479698,0.000000,0.000000,0.035773,0.001180,1
74.579698,0.000000,0.000000,0.023565,0.001163,1
74.679698,0.000000,0.000000,0.014418,0.001222,1
74.779698,0.000000,0.000000,0.007312,0.000952,1
74.879698,0.000000,0.000000,0.014296,0.000969,1
74.979698,0.000000,0.000000,0.030661,0.001254,1
75.079698,0.000000,0.000000,0.034457,0.001143,1
75.179698,0.000000,0.000000,0.029856,0.001248,1
75.279698,0.000000,0.000000,0.030480,0.001274,1
75.379698,0.000000,0.000000,0.034581,0.001367,1
75.479698,0.000000,0.000000,0.028365,0.001284,1
75.579698,0.000000,0.000000,0.015272,0.001055,1
75.679698,0.000000,0.000000,0.016024,0.000884,1
75.779698,-0.129843,0.000000,0.020243,0.001051,1
75.879698,-0.102530,0.000000,0.026832,0.001201,1
75.979698,-0.000175,0.000000,0.035000,0.001065,1
76.079698,0.000000,0.000000,0.029567,0.001040,1
76.179698,0.000000,0.000000,0.015032,0.001188,1
76.279698,0.000000,0.000000,0.016513,0.001105,1
76.379698,0.000000,0.000000,0.028667,0.001384,1
76.479698,-0.122386,0.000000,0.034892,0.001122,1
76.579698,-0.129993,0.000000,0.037168,0.001058,1
76.679698,-0.000049,0.000000,0.031342,0.001225,1
76.779698,0.000000,-0.134903,0.020112,0.001237,1
76.879698,0.000000,-0.359766,0.012435,0.001165,1
76.979698,0.000000,-0.936618,0.007126,0.001192,1
77.079698,0.000000,-0.999891,0.009825,0.001137,1
77.179698,0.000000,-1.000000,0.017872,-0.000838,1
77.279698,0.000000,-1.000000,0.016270,0.000820,1
77.379698,0.000000,-1.000000,0.008222,0.001191,1
77.479698,0.000000,-1.000000,0.011347,0.001222,1
77.579698,0.000000,-1.000000,0.021930,0.000996,1
77.679698,0.000000,-1.000000,0.020744,0.001277,1
77.779698,0.000000,-0.820176,0.011685,0.000979,1
77.879698,0.000000,-0.602604,0.012132,0.001321,1
77.979698,0.000000,-0.592511,0.018914,0.001229,1
78.079698,0.000000,-0.545044,0.017622,0.001210,1
78.179698,0.000000,-0.357592,0.010925,0.001082,1
78.279698,0.000000,-0.000140,0.011534,0.001198,1
78.379698,0.000000,0.000000,0.017013,0.001096,1
78.479698,0.000000,0.000000,0.024503,0.000981,1
78.579698,0.000000,0.000000,0.032496,0.001118,1
78.679698,0.000000,0.000000,0.029280,0.001267,1
78.779698,0.000000,0.000000,0.018592,0.001266,1
78.879698,0.000000,0.000000,0.020673,0.001100,1
78.979698,0.000000,0.000000,0.031265,0.001307,1
79.079698,0.000000,0.000000,0.028218,0.001364,1
79.179698,0.000000,0.000000,0.016048,0.001253,1
79.279698,0.000000,0.000000,0.008775,0.001337,1
79.379698,0.000000,0.000000,0.004766,0.001470,1
79.479698,0.000000,-0.282364,0.010994,0.000995,1
79.579698,0.000000,-0.467372,0.024051,0.001151,1
79.679698,0.000000,-0.467500,0.026567,0.001045,1
79.779698,0.000000,-0.999622,0.022053,0.000994,1
79.879698,0.000000,-1.000000,0.019121,0.001017,1
79.979698,0.000000,-1.000000,0.017244,0.000956,1
80.079698,0.000000,-1.000000,0.015974,0.001066,1
80.179698,0.000000,-1.000000,0.015110,0.001199,1
80.279698,0.000000,-1.000000,0.012809,0.001228,1
80.379698,0.000000,-1.000000,0.009552,0.001158,1
80.479698,0.000000,-1.000000,0.014628,0.001028,1
80.579698,0.000000,-1.000000,0.025276,0.001191,1
80.679698,0.000000,-1.000000,0.027034,0.001190,1
80.779698,0.000000,-1.000000,0.022879,0.001188,1
80.879698,0.000000,-1.000000,0.021632,0.001135,1
80.979698,0.000000,-1.000000,0.022331,0.000889,1
81.079698,0.000000,-1.000000,0.025399,0.001025,1
81.179698,0.000000,-1.000000,0.029063,0.001023,1
81.279698,0.000000,-1.000000,0.033056,0.001156,1
81.379698,0.000000,-1.000000,0.037266,0.001170,1
81.479698,0.000000,-1.000000,0.030506,0.001044,1
81.579698,0.000000,-1.000000,0.016442,0.001084,1
81.679698,0.000000,-1.000000,0.013280,0.001184,1
81.779698,0.000000,-1.000000,0.017385,0.001194,1
81.879698,0.000000,-1.000000,0.017748,0.001162,1
81.979698,0.000000,-1.000000,0.015618,0.001056,1
82.079698,0.000000,-1.000000,0.016942,0.001067,1
82.179698,0.000000,-1.000000,0.020572,0.001083,1
82.279698,0.000000,-0.892572,0.017825,0.001072,1
82.379698,0.000000,-0.000660,0.010834,0.001146,1
82.479698,0.000000,0.000000,0.018042,0.001001,1
82.579698,0.000000,0.000000,0.028805,0.000950,1
82.679698,0.000000,0.000000,0.029649,0.001085,1
82.779698,0.000000,0.000000,0.023891,0.001206,1
82.879698,0.000000,0.000000,0.018715,0.001032,1
82.979698,0.000000,0.000000,0.013928,0.001161,1
83.079698,0.000000,0.000000,0.011045,0.001037,1
83.179698,0.000000,0.000000,0.011045,0.001336,1
83.279698,0.000000,0.000000,0.014222,0.001069,1
83.379698,0.000000,0.000000,0.019514,0.000883,1
83.479698,0.000000,0.000000,0.016763,0.001098,1
83.579698,0.000000,0.000000,0.008637,0.001313,1
83.679698,0.000000,0.000000,0.012255,0.001123,1
83.779698,0.000000,0.000000,0.023708,0.001160,1
83.879698,0.000000,0.000000,0.024554,0.001057,1
83.979698,0.000000,0.000000,0.022746,0.001101,1
84.079698,0.000000,0.000000,0.024832,0.001058,1
84.179698,0.000000,0.029978,0.029513,0.001055,1
84.279698,0.000000,0.554769,0.026398,0.001064,1
84.379698,0.000000,0.794798,0.018088,0.001115,1
84.479698,0.000000,0.937452,0.017333,0.001238,1
84.579698,0.000000,0.939999,0.021614,0.001050,1
84.679698,0.000000,0.937502,0.030982,0.000968,1
84.779698,0.000000,0.937500,0.043736,0.001139,1
84.879698,0.000000,0.930007,0.037687,0.001232,1
84.979698,0.000000,0.927504,0.019107,0.001047,1
85.079698,0.000000,0.927500,0.011922,0.001157,1
85.179698,0.000000,0.927500,0.012356,0.001222,1
85.279698,0.000000,0.922501,0.020208,0.000882,1
85.379698,0.000000,0.920001,0.033004,0.001169,1
85.479698,0.000000,0.920000,0.035631,0.001122,1
85.579698,0.000000,0.917501,0.031488,0.001207,1
85.679698,0.000000,0.917500,0.027729,0.001101,1
85.779698,0.000000,0.917500,0.024225,0.001149,1
85.879698,0.000000,0.917500,0.018521,0.001130,1
85.979698,0.000000,0.917500,0.011353,0.001138,1
86.079698,0.000000,0.915002,0.009334,0.001044,1
86.179698,0.000000,0.915000,0.010748,0.001002,1
86.279698,0.000000,0.912502,0.018695,0.001241,1
86.379698,0.000000,0.912500,0.030993,0.001106,1
86.479698,0.000000,0.912500,0.032653,0.001427,1
86.579698,0.000000,0.912500,0.027243,0.001404,1
86.679698,0.000000,0.912500,0.020799,0.001158,1
86.779698,0.000000,0.912500,0.013664,0.001178,1
86.879698,0.000000,0.912500,0.013575,0.001014,1
86.979698,0.000000,0.912500,0.018166,0.001016,1
87.079698,0.000000,0.912500,0.021597,0.000964,1
87.179698,0.000000,0.912500,0.024256,0.001104,1
87.279698,0.000000,0.912500,0.024563,0.000901,1
87.379698,0.000000,0.912500,0.023306,0.000812,1
87.479698,0.000000,0.912500,0.017878,0.001312,1
87.579698,0.000000,0.912500,0.009678,0.001048,1
87.679698,0.000000,0.912500,0.009514,0.001199,1
87.779698,0.000000,0.912500,0.014694,0.001061,1
87.879698,0.000000,0.912500,0.012812,0.001102,1
87.979698,0.000000,0.912500,0.006234,0.001302,1
88.079698,0.000000,0.912500,0.004809,0.001315,1
88.179698,0.000000,0.912500,0.006814,0.000887,1
88.279698,0.000000,0.912500,0.009659,0.001072,1
88.379698,0.000000,0.912500,0.013063,0.001430,1
88.479698,0.000000,0.912500,0.014606,0.000896,1
88.579698,0.000000,0.912500,0.014911,0.000899,1
88.679698,0.000000,0.912500,0.016598,0.001297,1
88.779698,0.000000,0.000154,0.019207,0.001051,1
88.879698,0.000000,0.000000,0.019799,0.001052,1
88.979698,0.000000,0.000000,0.019051,0.000979,1
89.079698,0.000000,0.000000,0.015484,0.001311,1
89.179698,0.000000,0.000000,0.007648,0.001218,1
89.279698,0.000000,0.000000,0.012238,0.000989,1
89.379698,0.000000,0.000000,0.019931,0.000986,1
89.479698,0.000000,0.000000,0.022076,0.000877,1
89.579698,0.000000,0.000000,0.020540,0.001135,1
89.679698,0.000000,0.000000,0.016048,0.001181,1
89.779698,0.000000,0.000000,0.009585,0.000941,1
89.879698,0.000000,0.000000,0.011643,0.001248,1
89.979698,0.000000,0.000000,0.019382,0.001363,1
90.079698,0.000000,0.000000,0.019377,0.000861,1
90.179698,0.000000,0.000000,0.014224,0.001104,1
90.279698,0.000000,0.000000,0.012227,0.001065,1
90.379698,0.000000,0.000000,0.012329,0.000894,1
90.479698,0.000000,0.000000,0.009619,0.001093,1
90.579698,0.000000,0.000000,0.005041,0.001359,1
90.679698,0.000000,0.000000,0.004744,0.000780,1
90.779698,0.000000,0.000000,0.005521,0.001002,1
90.879698,0.000000,0.000000,0.007984,0.001169,1
90.979698,0.000000,0.000000,0.011568,0.000903,1
91.079698,0.000000,0.000000,0.014809,0.001018,1
91.179698,0.000000,0.000000,0.017822,0.000707,1
91.279698,0.000000,0.000000,0.021009,0.000853,1
91.379698,0.000000,0.000000,0.024311,0.001017,1
91.479698,0.000000,0.000000,0.027262,0.001298,1
