time_s,throttle_norm,rudder_norm,speed_mps,yaw_rate_rps
9.379698,0.000000,0.000000,0.041851,-0.048733
9.479698,0.000000,0.000000,0.026631,-0.060891
9.579698,0.000000,0.000000,0.017835,-0.058883
9.679698,0.000000,0.000000,0.016981,-0.048491
9.779698,0.000000,0.000000,0.021419,-0.051018
9.879698,0.000000,0.000000,0.030562,-0.057444
9.979698,0.104807,0.000000,0.042840,-0.057864
10.079698,0.137451,0.000000,0.043494,-0.056532
10.179698,0.179937,0.000000,0.041221,-0.058924
10.279698,0.199992,0.000000,0.076145,-0.041590
10.379698,0.217479,0.000000,0.135863,-0.046269
10.479698,0.217500,0.000000,0.216275,-0.056064
10.579698,0.217500,0.000000,0.310465,-0.049302
10.679698,0.212503,0.000000,0.446894,-0.023522
10.779698,0.212500,0.000000,0.611421,0.003695
10.879698,0.210002,0.000000,0.663889,0.022405
10.979698,0.205008,0.000000,0.641711,0.041816
11.079698,0.205000,0.000000,0.680541,0.063605
11.179698,0.205000,0.000000,0.812087,0.074185
11.279698,0.202503,0.000000,0.912830,0.081010
11.379698,0.202500,0.000000,0.993070,0.084909
11.479698,0.202500,0.000000,1.040500,0.092826
11.579698,0.202500,0.000000,1.079692,0.085103
11.679698,0.202500,0.000000,1.110187,0.079894
11.779698,0.202500,0.000000,1.134878,0.079170
11.879698,0.200001,0.000000,1.157472,0.070434
11.979698,0.200000,0.000000,1.178671,0.056333
12.079698,0.200000,0.000000,1.226149,0.060629
12.179698,0.200000,0.000000,1.291150,0.037040
12.279698,0.195003,0.000000,1.265566,0.038315
12.379698,0.195000,0.000000,1.179527,0.034984
12.479698,0.195000,0.000000,1.151194,0.023456
12.579698,0.195000,0.000000,1.161295,0.037009
12.679698,0.195000,0.000000,1.175325,0.029705
12.779698,0.195000,0.000000,1.190343,0.047044
12.879698,0.195000,0.000000,1.223442,0.031395
12.979698,0.195000,0.000000,1.268577,0.039359
13.079698,0.195000,0.000000,1.266205,0.034792
13.179698,0.192503,0.000000,1.232101,0.032516
13.279698,0.192500,0.000000,1.225379,0.020619
13.379698,0.192500,0.000000,1.236955,0.022971
13.479698,0.192500,0.000000,1.241424,0.026641
13.579698,0.192500,0.000000,1.241164,0.014359
13.679698,0.192500,0.000000,1.204085,0.031630
13.779698,0.192500,0.000000,1.142476,0.014021
13.879698,0.192500,0.000000,1.160795,0.019290
13.979698,0.192500,0.000000,1.232340,0.024522
14.079698,0.192500,0.000000,1.236226,0.023910
14.179698,0.192500,0.000000,1.223057,0.024138
14.279698,0.192500,0.000000,1.223186,0.010225
14.379698,0.192500,0.000000,1.232179,0.015084
14.479698,0.192500,0.000000,1.211721,0.013066
14.579698,0.192500,0.000000,1.171648,0.024605
14.679698,0.192500,0.000000,1.182332,0.027078
14.779698,0.192500,0.000000,1.226872,0.020563
14.879698,0.192500,0.000000,1.215629,0.037477
14.979698,0.192500,0.000000,1.167092,0.022417
15.079698,0.192500,0.000000,1.166093,0.031112
15.179698,0.192500,0.000000,1.196851,0.017611
15.279698,0.192500,0.000000,1.220662,0.028765
15.379698,0.192500,0.000000,1.239839,0.030583
15.479698,0.192500,0.000000,1.250363,0.036794
15.579698,0.192500,0.000000,1.258706,0.034317
15.679698,0.192500,0.000000,1.246782,0.023896
15.779698,0.192500,0.000000,1.221385,0.016213
15.879698,0.192500,0.000000,1.212723,0.023584
15.979698,0.192500,0.000000,1.215212,0.017949
16.079698,0.192500,0.000000,1.219198,0.016081
16.179698,0.192500,0.000000,1.224184,0.031441
16.279698,0.192500,0.000000,1.222737,0.010682
16.379698,0.192500,0.000000,1.216992,0.026501
16.479698,0.192500,0.000000,1.227722,0.017776
16.579698,0.192500,0.000000,1.249436,0.030818
16.679698,0.192500,0.000000,1.244723,0.012496
16.779698,0.192500,0.000000,1.222414,0.029970
16.879698,0.192500,0.000000,1.194060,0.028765
16.979698,0.192500,0.000000,1.164188,0.043013
17.079698,0.192500,0.000000,1.167894,0.024005
17.179698,0.192500,0.000000,1.193989,0.030077
17.279698,0.192500,0.000000,1.212962,0.027596
17.379698,0.192500,0.000000,1.227195,0.024706
17.479698,0.192500,0.000000,1.224441,0.032770
17.579698,0.192500,0.000000,1.217412,0.023914
17.679698,0.192500,0.000000,1.209244,0.033641
17.779698,0.192500,0.000000,1.200790,0.033541
17.879698,0.192500,0.000000,1.219979,0.043460
17.979698,0.192500,0.000000,1.257602,0.025059
18.079698,0.192500,0.000000,1.266044,0.021570
18.179698,0.192500,0.000000,1.267127,0.023669
18.279698,0.192500,0.000000,1.267265,0.025243
18.379698,0.192500,0.000000,1.266772,0.020501
18.479698,0.192500,0.000000,1.257322,0.018351
18.579698,0.192500,0.000000,1.241913,0.023420
18.679698,0.192500,0.000000,1.246779,0.009159
18.779698,0.192500,0.000000,1.265152,0.010726
18.879698,0.192500,0.000000,1.270202,0.010421
18.979698,0.192500,0.000000,1.266382,0.024367
19.079698,0.192500,0.000000,1.262428,0.019087
19.179698,0.192500,0.000000,1.258385,0.019995
19.279698,0.192500,0.000000,1.233434,0.039433
19.379698,0.192500,0.000000,1.194567,0.023392
19.479698,0.192500,0.000000,1.192013,0.019601
19.579698,0.192500,0.000000,1.198566,0.023938
19.679698,0.192500,0.000000,1.202736,0.039686
19.779698,0.192500,0.000000,1.205315,0.032525
19.879698,0.192500,0.000000,1.223259,0.022320
19.979698,0.192500,0.000000,1.245051,0.031893
20.079698,0.192500,0.000000,1.236111,0.032226
20.179698,0.192500,0.000000,1.206629,0.026745
20.279698,0.192500,0.000000,1.209506,0.024184
20.379698,0.192500,0.000000,1.233942,0.020627
20.479698,0.192500,0.000000,1.224646,0.034024
20.579698,0.192500,0.000000,1.192901,0.034022
20.679698,0.192500,0.000000,1.203808,0.034486
20.779698,0.192500,0.000000,1.243183,0.029329
20.879698,0.192500,0.000000,1.230265,0.025232
20.979698,0.192500,0.000000,1.204222,0.030131
21.079698,0.192500,0.000000,1.212083,0.018474
21.179698,0.192500,0.000000,1.242645,0.028690
21.279698,0.192500,0.000000,1.243523,0.019916
21.379698,0.192500,0.000000,1.224634,0.022302
21.479698,0.192500,0.000000,1.205440,0.024158
21.579698,0.192500,0.000000,1.186042,0.028574
21.679698,0.192500,0.000000,1.211428,0.034193
21.779698,0.192500,0.000000,1.248082,0.035411
21.879698,0.192500,0.000000,1.246157,0.028922
21.979698,0.192500,0.000000,1.218541,0.031897
22.079698,0.192500,0.000000,1.199270,0.034803
22.179698,0.192500,0.000000,1.185576,0.030088
22.279698,0.192500,0.000000,1.213647,0.032136
22.379698,0.192500,0.000000,1.252205,0.023583
22.479698,0.192500,0.000000,1.247484,0.017087
22.579698,0.192500,0.000000,1.213916,0.013751
22.679698,0.192500,0.000000,1.206521,0.016344
22.779698,0.192500,0.000000,1.216603,0.007352
22.879698,0.192500,0.000000,1.229092,0.011009
22.979698,0.192500,0.000000,1.242184,0.013697
23.079698,0.192500,0.000000,1.229349,0.019954
23.179698,0.192500,0.000000,1.199240,0.027887
23.279698,0.192500,0.000000,1.193194,0.014930
23.379698,0.192500,0.000000,1.203174,0.013807
23.479698,0.192500,0.000000,1.213811,0.012358
23.579698,0.192500,0.000000,1.224886,0.009588
23.679698,0.192500,0.000000,1.227622,0.018282
23.779698,0.192500,0.000000,1.228269,0.021287
23.879698,0.192500,0.000000,1.239593,0.025923
23.979698,0.192500,0.000000,1.258020,0.014733
24.079698,0.192500,0.000000,1.245345,0.020140
24.179698,0.192500,0.000000,1.211871,0.028812
24.279698,0.192500,0.000000,1.207220,0.025684
24.379698,0.192500,0.000000,1.221783,0.036079
24.479698,0.192500,0.000000,1.212760,0.025491
24.579698,0.192500,0.000000,1.188031,0.022040
24.679698,0.192500,0.000000,1.195429,0.011834
24.779698,0.192500,0.000000,1.224195,0.015746
24.879698,0.192500,0.000000,1.225920,0.012450
24.979698,0.192500,0.000000,1.209623,0.020149
25.079698,0.192500,0.000000,1.189660,0.026398
25.179698,0.192500,0.000000,1.168771,0.029075
25.279698,0.192500,0.000000,1.174052,0.030477
25.379698,0.192500,0.000000,1.196744,0.041386
25.479698,0.192500,0.000000,1.197117,0.048766
25.579698,0.192500,0.000000,1.182638,0.041774
25.679698,0.192500,0.000000,1.173980,0.042883
25.779698,0.192500,0.000000,1.169205,0.035024
25.879698,0.192500,0.000000,1.183165,0.029712
25.979698,0.192500,0.000000,1.209653,0.031901
26.079698,0.192500,0.000000,1.213875,0.024624
26.179698,0.192500,0.000000,1.203191,0.031707
26.279698,0.192500,0.000000,1.211295,0.025594
26.379698,0.192500,0.000000,1.224121,0.025821
26.479698,0.192500,0.000000,1.223614,0.024538
26.579698,0.192500,0.000000,1.214225,0.022436
26.679698,0.192500,0.000000,1.220263,0.027675
26.779698,0.192500,0.000000,1.236571,0.018917
26.879698,0.192500,0.000000,1.232505,0.029325
26.979698,0.192500,0.000000,1.214856,0.031107
27.079698,0.192500,0.000000,1.203067,0.031841
27.179698,0.192500,0.000000,1.192756,0.032894
27.279698,0.192500,0.000000,1.190674,0.029684
27.379698,0.192500,0.000000,1.194081,0.040610
27.479698,0.192500,0.000000,1.212963,0.036169
27.579698,0.192500,0.000000,1.242182,0.033038
27.679698,0.192500,0.000000,1.231328,0.029713
27.779698,0.192500,0.000000,1.210408,0.033448
27.879698,0.192500,0.000000,1.211891,0.024972
27.979698,0.192500,0.000000,1.228280,0.030743
28.079698,0.192500,0.000000,1.219869,0.032879
28.179698,0.192500,0.000000,1.194926,0.027608
28.279698,0.192500,0.000000,1.185652,0.031667
28.379698,0.194997,0.000000,1.186818,0.026374
28.479698,0.195000,0.000000,1.192790,0.039701
28.579698,0.195000,0.000000,1.201966,0.039441
28.679698,0.195000,0.000000,1.204571,0.034915
28.779698,0.195000,0.000000,1.202803,0.034958
28.879698,0.195000,0.000000,1.190665,0.037441
28.979698,0.195000,0.000000,1.171605,0.041488
29.079698,0.195000,0.000000,1.184509,0.040904
29.179698,0.195000,0.000000,1.218788,0.037657
29.279698,0.195000,0.000000,1.227882,0.039237
29.379698,0.165019,0.000000,1.220202,0.039237
29.479698,0.145013,0.000000,1.198706,0.040765
29.579698,0.105035,0.000000,1.167992,0.039925
29.679698,0.000044,0.000000,1.112632,0.022359
29.779698,0.000000,0.000000,1.040845,0.024565
29.879698,0.000000,0.000000,0.972092,0.014382
29.979698,0.000000,0.000000,0.905358,0.027861
30.079698,0.000000,0.000000,0.859143,0.022880
30.179698,0.000000,0.000000,0.826632,0.021636
30.279698,0.000000,0.000000,0.811093,0.019079
30.379698,0.000000,0.000000,0.806884,0.013085
30.479698,0.000000,0.000000,0.799415,0.008367
30.579698,0.000000,0.000000,0.791130,0.006231
30.679698,0.000000,0.000000,0.785375,0.003345
30.779698,0.000000,0.000000,0.781305,0.004339
30.879698,0.000000,0.000000,0.747398,0.004932
30.979698,0.000000,0.000000,0.693619,0.007764
31.079698,0.000000,0.000000,0.652865,0.005611
31.179698,0.000000,0.000000,0.620810,0.005738
31.279698,0.000000,0.000000,0.613889,0.002932
31.379698,0.000000,0.000000,0.623721,0.002511
31.479698,0.000000,0.000000,0.612284,-0.004027
31.579698,0.000000,0.000000,0.586670,0.000263
31.679698,0.000000,0.000000,0.580095,0.000412
31.779698,0.000000,0.000000,0.586223,-0.005058
31.879698,0.000000,0.000000,0.583292,-0.003067
31.979698,0.000000,0.000000,0.578091,-0.004422
32.079698,0.000000,0.000000,0.559736,-0.004347
32.179698,0.000000,0.000000,0.532597,-0.007578
32.279698,0.000000,0.000000,0.518631,-0.010621
32.379698,0.000000,0.000000,0.513465,-0.011476
32.479698,0.000000,0.000000,0.482943,-0.012997
32.579698,0.000000,0.000000,0.435531,-0.009360
32.679698,0.000000,0.000000,0.430438,-0.007947
32.779698,0.000000,0.000000,0.453637,-0.003198
32.879698,0.000000,0.000000,0.444298,0.004199
32.979698,0.000000,0.000000,0.413312,0.006167
33.079698,0.000000,0.000000,0.392254,0.004966
33.179698,0.000000,0.000000,0.377823,0.011120
33.279698,0.000000,0.000000,0.383057,0.009808
33.379698,0.000000,0.000000,0.401383,0.014363
33.479698,0.000000,0.000000,0.393252,0.014354
33.579698,0.000000,0.000000,0.367468,0.007010
33.679698,0.000000,0.000000,0.362783,0.015890
33.779698,0.000000,0.000000,0.372183,0.013836
33.879698,0.000000,0.000000,0.353165,0.007031
33.979698,0.000000,0.000000,0.315213,0.009072
34.079698,0.000000,0.000000,0.317732,0.006030
34.179698,0.000000,0.000000,0.347248,0.011669
34.279698,0.000000,0.000000,0.320660,0.006294
34.379698,0.000000,0.000000,0.279986,0.009226
34.479698,0.000000,0.000000,0.295004,0.013267
34.579698,0.000000,0.000000,0.324048,0.017135
34.679698,0.000000,0.000000,0.295606,0.020565
34.779698,0.000000,0.000000,0.252777,0.024413
34.879698,0.000000,0.000000,0.259583,0.024011
34.979698,0.000000,0.000000,0.278850,0.025150
35.079698,0.000000,0.000000,0.271671,0.026473
35.179698,0.000000,0.000000,0.246828,0.029634
35.279698,0.000000,0.000000,0.241687,0.029971
35.379698,0.000000,0.000000,0.249701,0.026475
35.479698,0.000000,0.000000,0.245118,0.026667
35.579698,0.000000,0.000000,0.237368,0.036606
35.679698,0.000000,0.000000,0.248174,0.041683
35.779698,0.000000,0.000000,0.271319,0.047426
35.879698,0.000000,0.000000,0.269221,0.055147
35.979698,0.000000,0.000000,0.260783,0.058117
36.079698,0.000000,0.000000,0.253712,0.051933
36.179698,0.000000,0.000000,0.247551,0.056045
36.279698,0.000000,0.000000,0.222093,0.059079
36.379698,0.000000,0.000000,0.183776,0.058023
36.479698,0.000000,0.000000,0.173712,0.059911
36.579698,0.000000,0.000000,0.182495,0.061189
36.679698,0.000000,0.000000,0.198331,0.066894
36.779698,0.000000,0.000000,0.218873,0.079843
36.879698,0.000000,0.000000,0.220726,0.083673
36.979698,0.000000,0.000000,0.210146,0.088990
37.079698,0.000000,0.000000,0.194199,0.095222
37.179698,0.000000,0.000000,0.174674,0.092023
37.279698,0.000000,0.000000,0.151505,0.083030
37.379698,0.000000,0.000000,0.127420,0.083473
37.479698,0.000000,0.000000,0.124038,0.085870
37.579698,0.000000,0.000000,0.125850,0.092798
37.679698,0.000000,0.000000,0.135581,0.100569
37.779698,0.000000,0.000000,0.150582,0.112295
37.879698,0.000000,0.000000,0.144614,0.123992
37.979698,0.000000,0.000000,0.124679,0.127954
38.079698,0.000000,0.000000,0.136574,0.119299
38.179698,0.000000,0.000000,0.169748,0.116180
38.279698,0.000000,0.000000,0.178839,0.116267
38.379698,0.000000,0.000000,0.171860,0.105846
38.479698,0.000000,0.000000,0.155802,0.106830
38.579698,0.000000,0.000000,0.137469,0.115477
38.679698,0.000000,0.000000,0.118837,0.121882
38.779698,0.000000,0.000000,0.100006,0.134358
38.879698,0.000000,0.000000,0.095095,0.140873
38.979698,0.000000,0.000000,0.099457,0.134581
39.079698,0.000000,0.000000,0.110160,0.120827
39.179698,0.000000,0.000000,0.125092,0.109287
39.279698,0.000000,0.000000,0.128986,0.103361
39.379698,0.000000,0.000000,0.125528,0.100500
39.479698,0.000000,0.000000,0.115909,0.109636
39.579698,0.000000,0.000000,0.102182,0.126008
39.679698,0.000000,0.000000,0.094051,0.142040
39.779698,0.000000,0.000000,0.089651,0.147611
39.879698,0.000000,0.000000,0.102633,0.140816
39.979698,0.000000,0.000000,0.119972,0.127268
40.079698,0.000000,0.000000,0.140737,0.110309
40.179698,0.000000,0.000000,0.163785,0.092180
40.279698,0.000000,0.000000,0.140068,0.096545
40.379698,0.000000,0.000000,0.085184,0.117920
40.479698,0.000000,0.000000,0.073194,0.135848
40.579698,0.000000,0.000000,0.089870,0.138674
40.679698,0.000000,0.000000,0.094790,0.150699
40.779698,0.000000,0.000000,0.091874,0.155550
40.879698,0.000000,0.000000,0.088863,0.123045
40.979698,0.000000,0.000000,0.085788,0.095604
41.079698,0.000000,0.000000,0.087693,0.096236
41.179698,0.000000,0.000000,0.097150,0.103295
41.279698,0.000000,0.000000,0.092125,0.107983
41.379698,0.000000,0.000000,0.083470,0.123418
41.479698,0.000000,0.000000,0.085311,0.149244
41.579698,0.000000,0.000000,0.094156,0.156855
