time_s,throttle_norm,rudder_norm,speed_mps,yaw_rate_rps,segment,mode_num,gps_status,nsats,hdop
0.181102,0,0,0.159872,-0.131162,0,0,3,17,0.62
0.281102,0,0,0.162437,-0.124345,0,0,3,17,0.62
0.381102,0,0,0.163641,-0.139062,0,0,3,17,0.62
0.481102,0,0,0.159658,-0.18855,0,0,3,17,0.62
0.581102,0,0,0.155842,-0.216687,0,0,3,17,0.62
0.681102,0,0,0.165617,-0.209464,0,0,3,17,0.62
0.781102,0,0,0.170231,-0.156362,0,0,3,17,0.62
0.881102,0,0,0.155194,-0.133045,0,0,3,17,0.62
0.981102,0,0,0.144394,-0.192413,0,0,3,17,0.62
1.0811,0,0,0.149758,-0.212617,0,0,3,17,0.62
1.1811,0,0,0.149342,-0.162509,0,0,3,17,0.62
1.2811,0,0,0.126992,-0.131814,0,0,3,17,0.62
1.3811,0,0,0.112348,-0.141316,0,0,3,17,0.62
1.4811,0,0,0.127061,-0.169928,0,0,3,17,0.62
1.5811,0,0,0.139321,-0.186315,0,0,3,17,0.62
1.6811,0,0,0.14226,-0.172351,0,0,3,17,0.62
1.7811,0,0,0.141515,-0.156334,0,0,3,17,0.62
1.8811,0,0,0.126786,-0.110476,0,0,3,17,0.62
1.9811,0,0,0.113574,-0.105359,0,0,3,17,0.62
2.0811,0,0,0.106148,-0.138908,0,0,3,17,0.62
2.1811,0,0,0.101387,-0.139505,0,0,3,17,0.62
2.2811,0,0,0.106792,-0.134277,0,0,3,17,0.62
2.3811,0,0,0.106973,-0.153253,0,0,3,17,0.62
2.4811,0,0,0.0872806,-0.212001,0,0,3,17,0.62
2.5811,0,0,0.0827449,-0.220302,0,0,3,17,0.62
2.6811,0,0,0.135633,-0.1555,0,0,3,17,0.62
2.7811,0,0,0.173341,-0.116319,0,0,3,17,0.62
2.8811,0,0,0.153405,-0.164132,0,0,3,17,0.62
2.9811,0,0,0.137928,-0.228494,0,0,3,17,0.62
3.0811,0,0,0.139428,-0.232411,0,0,3,17,0.62
3.1811,0,0,0.138909,-0.201171,0,0,3,17,0.62
3.2811,0,0,0.130702,-0.187153,0,0,3,17,0.62
3.3811,0,0,0.124908,-0.195619,0,0,3,18,0.6
3.4811,0,0,0.128308,-0.216716,0,0,3,18,0.6
3.5811,0,0,0.134884,-0.236221,0,0,3,19,0.6
3.6811,0,0,0.153532,-0.229862,0,0,3,19,0.6
3.7811,0,0,0.161097,-0.189038,0,0,3,19,0.6
3.8811,0,0,0.126512,-0.154824,0,0,3,19,0.6
3.9811,0,0,0.102235,-0.163096,0,0,3,19,0.6
4.0811,0,0,0.117171,-0.201713,0,0,3,19,0.6
4.1811,0,0,0.134218,-0.225647,0,0,3,19,0.6
4.2811,0,0,0.159316,-0.206324,0,0,3,19,0.6
4.3811,0,0,0.172347,-0.157196,0,0,3,18,0.6
4.4811,0,0,0.139591,-0.125141,0,0,3,18,0.6
4.5811,0,0,0.107874,-0.139506,0,0,3,18,0.6
4.6811,0,0,0.16152,-0.163087,0,0,3,18,0.6
4.7811,0,0,0.196224,-0.15666,0,0,3,19,0.6
4.8811,0,0,0.15877,-0.163693,0,0,3,19,0.6
4.9811,0,0,0.136741,-0.180958,0,0,3,19,0.6
5.0811,0,0,0.173318,-0.157265,0,0,3,19,0.6
5.1811,0,0,0.193857,-0.117723,0,0,3,19,0.6
5.2811,0,0,0.153204,-0.105388,0,0,3,19,0.6
5.3811,0,0,0.113502,-0.120082,0,0,3,19,0.58
5.4811,0,0,0.153429,-0.150671,0,0,3,19,0.58
5.5811,0,0,0.183269,-0.14404,0,0,3,19,0.58
5.6811,0,0,0.174622,-0.100636,0,0,3,19,0.58
5.7811,0,0,0.170146,-0.0720552,0,0,3,19,0.58
5.8811,0,0,0.181651,-0.0684856,0,0,3,19,0.58
5.9811,0,0,0.18942,-0.0928521,0,0,3,19,0.58
6.0811,0,0,0.182933,-0.129194,0,0,3,19,0.58
6.1811,0,0,0.173295,-0.12203,0,0,3,18,0.58
6.2811,0,0,0.151593,-0.0760078,0,0,3,18,0.58
6.3811,0,0,0.138949,-0.0303747,0,0,3,18,0.6
6.4811,0,0,0.160823,-0.0197107,0,0,3,18,0.6
6.5811,0,0,0.173979,-0.0566052,0,0,3,18,0.6
6.6811,0,0,0.153821,-0.0975712,0,0,3,18,0.6
6.7811,0,0,0.146382,-0.112585,0,0,3,19,0.6
6.8811,0,0,0.187758,-0.0758398,0,0,3,19,0.6
6.9811,0,0,0.216475,-0.0138301,0,0,3,19,0.6
7.0811,0,0,0.196804,0.0114978,0,0,3,19,0.6
7.1811,0,0,0.182684,-0.014792,0,0,3,19,0.6
7.2811,0,0,0.189872,-0.0776861,0,0,3,19,0.6
7.3811,0,0,0.191547,-0.108715,0,0,3,19,0.58
7.4811,0,0,0.172263,-0.0732739,0,0,3,19,0.58
7.5811,0,0,0.159319,-0.0177995,0,0,3,19,0.58
7.6811,0,0,0.170558,0.0168765,0,0,3,19,0.58
7.7811,0,0,0.176802,0.00375278,0,0,3,19,0.58
7.8811,0,0,0.163903,-0.0333682,0,0,3,19,0.58
7.9811,0,0,0.152862,-0.056988,0,0,3,19,0.58
8.0811,0,0,0.148914,-0.0657142,0,0,3,19,0.58
8.1811,0,0,0.158617,-0.0377871,0,0,3,19,0.58
8.2811,0,0,0.220562,0.0108155,0,0,3,19,0.58
8.3811,0,0,0.281058,0.0254177,0,0,3,19,0.58
8.4811,0,0,0.214212,0.0125995,0,0,3,19,0.58
8.5811,0,0,0.148281,-0.0121427,0,0,3,19,0.58
8.6811,0,0,0.169537,-0.0429825,0,0,3,19,0.58
8.7811,0,0,0.19048,-0.0234104,0,0,3,19,0.58
8.8811,0,0,0.210225,0.0286807,0,0,3,19,0.58
8.9811,0,0,0.210255,0.0529842,0,0,3,19,0.58
9.0811,0,0,0.135315,0.0479455,0,0,3,19,0.58
9.1811,0,0,0.0814902,0.0286462,0,0,3,19,0.58
9.2811,0,0,0.108293,0.00679413,0,0,3,19,0.58
9.3811,0,0,0.141105,0.0077721,0,0,3,19,0.58
9.4811,0,0,0.196847,0.0357096,0,0,3,19,0.58
9.5811,0,0,0.227889,0.0660693,0,0,3,19,0.58
9.6811,0,0,0.164635,0.0723591,0,0,3,19,0.58
9.7811,0,0,0.116334,0.0500595,0,0,3,19,0.58
9.8811,0,0,0.125229,0.0160428,0,0,3,19,0.58
9.9811,0,0,0.144719,0.00739843,0,0,3,19,0.58
10.0811,0,0,0.204733,0.0460673,0,0,3,19,0.58
10.1811,0,0,0.263125,0.0921107,0,0,3,19,0.58
10.2811,0,0,0.174532,0.0958994,0,0,3,19,0.58
10.3811,0,0,0.110029,0.0581199,0,0,3,19,0.58
10.4811,0,0,0.137564,0.023582,0,0,3,19,0.58
10.5811,0,0,0.166662,0.0430571,0,0,3,19,0.58
10.6811,0,0,0.201702,0.0852762,0,0,3,19,0.58
10.7811,0,0,0.216185,0.101069,0,0,3,19,0.58
10.8811,0,0,0.152058,0.0919046,0,0,3,19,0.58
10.9811,0,0,0.109643,0.0674385,0,0,3,19,0.58
11.0811,0,0,0.150349,0.0520903,0,0,3,19,0.58
11.1811,0,0,0.183358,0.0484542,0,0,3,19,0.58
11.2811,0,0,0.186969,0.0505112,0,0,3,19,0.58
11.3811,0,0,0.190094,0.0687614,0,0,3,19,0.58
11.4811,0,0,0.150968,0.0888532,0,0,3,19,0.58
11.5811,0,0,0.124672,0.08563,0,0,3,19,0.58
11.6811,0,0,0.147428,0.0518749,0,0,3,19,0.58
11.7811,0,0,0.166281,0.0184535,0,0,3,19,0.58
11.8811,0,0,0.170224,0.0281446,0,0,3,19,0.58
11.9811,0,0,0.170737,0.0595064,0,0,3,19,0.58
12.0811,0,0,0.158127,0.0862748,0,0,3,19,0.58
12.1811,0,0,0.153562,0.101655,0,0,3,18,0.58
12.2811,0,0,0.179611,0.0775636,0,0,3,18,0.58
12.3811,0,0,0.20501,0.0401156,0,0,3,18,0.6
12.4811,0,0,0.227932,0.0429982,0,0,3,18,0.6
12.5811,0,0,0.233314,0.0850824,0,0,3,18,0.6
