time_s,throttle_norm,rudder_norm,speed_mps,yaw_rate_rps,segment,mode_num,gps_status,nsats,hdop
0.079916,0,0,0.0420591,0.0398183,0,0,3,17,0.6
0.179916,0,0,0.0497602,0.0299409,0,0,3,17,0.6
0.279916,0,0,0.0454479,0.0306882,0,0,3,17,0.6
0.379916,0,0,0.033132,0.0449483,0,0,3,17,0.6
0.479916,0,0,0.021662,0.0688931,0,0,3,17,0.6
0.579916,0,0,0.0107509,0.0684058,0,0,3,17,0.6
0.679916,0,0,0.0107572,0.0467528,0,0,3,17,0.6
0.779916,0,0,0.0179956,0.0469325,0,0,3,17,0.6
0.879916,0,0,0.030361,0.0742405,0,0,3,17,0.6
0.979916,0,0,0.0461242,0.081284,0,0,3,17,0.6
1.07992,0,0,0.0411066,0.0627039,0,0,3,17,0.6
1.17992,0,0,0.0223345,0.0454448,0,0,3,17,0.6
1.27992,0,0,0.0216627,0.0565311,0,0,3,17,0.6
1.37992,0,0,0.03295,0.0792118,0,0,3,17,0.6
1.47992,0,0,0.040323,0.116747,0,0,3,17,0.6
1.57992,0,0,0.0451072,0.211265,0,0,3,17,0.6
1.67992,0,0,0.0976922,0.261526,0,0,3,17,0.6
1.77992,0,0,0.181863,0.205152,0,0,3,17,0.6
1.87992,0,0,0.208391,0.178366,0,0,3,17,0.6
1.97992,0,0,0.196809,0.191229,0,0,3,17,0.6
2.07992,0,0,0.198171,0.201141,0,0,3,17,0.6
2.17992,0,0,0.208089,0.175349,0,0,3,17,0.6
2.27992,0,0,0.186112,0.13881,0,0,3,17,0.6
2.37992,0,0,0.143034,0.115241,0,0,3,17,0.6
2.47992,9.4557e-05,0,0.11918,0.12271,0,0,3,17,0.6
2.57992,0.0975156,0,0.108025,0.122915,0,0,3,17,0.6
2.67992,0.11753,0,0.114621,0.104303,0,0,3,17,0.6
2.77992,0.157524,0,0.132951,0.0870839,0,0,3,17,0.6
2.87992,0.200016,0,0.146068,0.0792347,0,0,3,17,0.6
2.97992,0.220009,0,0.151362,0.0838565,0,0,3,17,0.6
3.07992,0.26002,0,0.216582,0.0767343,0,0,3,17,0.6
3.17992,0.302519,0,0.321459,0.0519816,0,0,3,17,0.6
3.27992,0.322523,0,0.464302,0.0334432,0,0,3,18,0.6
3.37992,0.362527,0,0.63222,0.0359122,0,0,3,18,0.6
3.47992,0.402505,0,0.801641,0.0330769,0,0,3,18,0.6
3.57992,0.412497,0,0.972056,0.0363677,0,0,3,18,0.6
3.67992,0.4125,0,1.15844,0.0114018,0,0,3,18,0.6
3.77992,0.4125,0,1.35537,-0.00517857,0,0,3,18,0.6
3.87992,0.4125,0,1.57833,-0.0295336,0,0,3,18,0.6
3.97992,0.4125,0,1.81856,-0.00677235,0,0,3,18,0.6
4.07992,0.4125,0,1.90603,-0.030658,0,0,3,18,0.6
4.17992,0.4125,0,1.89259,-0.0479621,0,0,3,18,0.6
4.27992,0.412498,0,1.95764,-0.0495955,0,0,3,18,0.6
4.37992,0.407496,0,2.0745,-0.040874,0,0,3,18,0.6
4.47992,0.397511,0,2.12376,-0.0324865,0,0,3,18,0.6
4.57992,0.41,0,2.12834,-0.0129325,0,0,3,18,0.6
4.67992,0.41,0,2.16249,-0.0102976,0,0,3,18,0.6
4.77992,0.410002,0,2.2162,-0.0115058,0,0,3,18,0.6
4.87992,0.4125,0,2.25957,-0.0109566,0,0,3,18,0.6
4.97992,0.4125,0,2.2961,0.000292405,0,0,3,18,0.6
5.07992,0.4125,0,2.34618,-0.00715789,0,0,3,18,0.6
5.17992,0.4125,0,2.4052,-0.0138549,0,0,3,18,0.6
5.27992,0.4125,-0.199996,2.43634,-0.0350807,0,0,3,18,0.6
5.37992,0.4125,-0.310032,2.44906,-0.158371,0,0,3,18,0.6
5.47992,0.4125,-0.445007,2.45034,-0.353679,0,0,3,18,0.6
5.57992,0.4125,-0.477485,2.44403,-0.60102,0,0,3,18,0.6
5.67992,0.4125,-0.412518,2.45632,-0.70781,0,0,3,18,0.6
5.77992,0.4125,-0.295002,2.48095,-0.721137,0,0,3,18,0.6
5.87992,0.4125,-0.299995,2.46005,-0.621197,0,0,3,18,0.6
5.97992,0.4125,-0.377491,2.40894,-0.52122,0,0,3,18,0.6
6.07992,0.4125,-0.247498,2.40483,-0.485715,0,0,3,18,0.6
6.17992,0.4125,-0.0525936,2.4715,-0.456036,0,0,3,18,0.6
6.27992,0.4125,0,2.42329,-0.225466,0,0,3,18,0.6
6.37992,0.4125,0,2.29894,-0.0239686,0,0,3,18,0.6
6.47992,0.4125,0,2.30075,0.0966991,0,0,3,18,0.6
6.57992,0.4125,0,2.3861,0.124129,0,0,3,18,0.6
6.67992,0.4125,0,2.46395,0.121368,0,0,3,18,0.6
6.77992,0.4125,0,2.53685,0.110782,0,0,3,18,0.6
6.87992,0.4125,0,2.56268,0.0714703,0,0,3,18,0.6
6.97992,0.4125,0,2.55728,0.0586393,0,0,3,18,0.6
7.07992,0.4125,0,2.60717,0.0601781,0,0,3,18,0.6
7.17992,0.4125,0,2.6938,0.0368741,0,0,3,18,0.6
7.27992,0.4125,0,2.80536,0.0171381,0,0,3,18,0.6
7.37992,0.4125,-0.187314,2.93347,-0.00385659,0,0,3,18,0.6
7.47992,0.4125,-0.360002,3.00081,-0.145194,0,0,3,18,0.6
7.57992,0.4125,-0.3725,3.02784,-0.426521,0,0,3,18,0.6
7.67992,0.4125,-0.37241,3.15086,-0.749167,0,0,3,18,0.6
7.77992,0.4125,-0.0827202,3.33736,-0.855055,0,0,3,18,0.6
7.87992,0.4125,-1.32079e-05,3.35396,-0.760825,0,0,3,18,0.6
7.97992,0.4125,0,3.25794,-0.403891,0,0,3,18,0.6
8.07992,0.4125,0,3.22911,-0.127571,0,0,3,18,0.6
8.17992,0.4125,0,3.24478,0.0513023,0,0,3,18,0.6
8.27992,0.4125,0,3.31665,0.144027,0,0,3,18,0.6
8.37992,0.4125,0,3.42577,0.163178,0,0,3,18,0.6
8.47992,0.4125,0,3.54728,0.14047,0,0,3,18,0.6
8.57992,0.4125,0.0049983,3.677,0.0891876,0,0,3,18,0.6
8.67992,0.4125,0.0499775,3.77318,0.0621224,0,0,3,18,0.6
8.77992,0.4125,6.14551e-05,3.84709,0.0900808,0,0,3,18,0.6
8.87992,0.4125,0,3.92088,0.0982353,0,0,3,18,0.6
