time_s,throttle_norm,rudder_norm,speed_mps,yaw_rate_rps,segment,mode_num,gps_status,nsats,hdop
0.079888,0,0,0.0225427,0.000797864,0,0,3,14,0.81
0.179888,0,0,0.0251337,0.000914028,0,0,3,14,0.81
0.279888,0,0,0.0266824,0.000959442,0,0,3,14,0.81
0.379888,0,0,0.0240974,0.000634522,0,0,3,14,0.81
0.479888,0,0,0.0263832,0.000840517,0,0,3,14,0.81
0.579888,0,0,0.0484717,0.00108448,0,0,3,14,0.81
0.679888,0,0,0.0626301,0.00101723,0,0,3,14,0.81
0.779888,0,0,0.0444363,0.000883381,0,0,3,14,0.81
0.879888,0,0,0.0290241,0.000684612,0,0,3,14,0.81
0.979888,0,0,0.0249255,0.000970385,0,0,3,14,0.81
1.07989,0,0,0.022655,0.000910591,0,1,3,14,0.81
1.17989,0,0,0.0278476,0.000902241,0,1,3,14,0.81
1.27989,0,0,0.0310478,0.00106801,0,1,3,14,0.81
1.37989,0,0,0.0261426,0.000962435,0,1,3,14,0.81
1.47989,0,0,0.0236324,0.000844275,0,1,3,14,0.81
1.57989,0,0,0.0308865,0.000928192,0,1,3,14,0.81
1.67989,0,0,0.0338996,0.000965009,0,1,3,14,0.81
1.77989,0,0,0.0195711,0.000905029,0,1,3,14,0.81
1.87989,0,0,0.0116018,0.0010003,0,1,3,14,0.81
1.97989,0,0,0.0295883,0.000996794,0,10,3,14,0.81
2.07989,0,0.0399563,0.04041,0.000905114,0,10,3,14,0.81
2.17989,0,-0.187295,0.0218828,0.000810202,0,10,3,14,0.81
2.27989,0,-0.62708,0.00974814,0.000900331,0,10,3,14,0.81
2.37989,0,-0.886987,0.0237187,0.00105948,0,10,3,14,0.81
2.47989,0,-0.00109719,0.0346699,0.00117618,0,0,3,14,0.81
2.57989,0,0,0.0333613,0.000845072,0,0,3,14,0.81
2.67989,0,0,0.0293201,0.000394412,0,0,3,14,0.81
2.77989,0,0,0.0141634,0.00194297,0,0,3,14,0.81
2.87989,0,0,0.00340965,0.0010416,0,0,3,14,0.81
2.97989,0,0,0.0105475,0.00119788,0,0,3,14,0.81
3.07989,0,0,0.0171382,0.00100462,0,0,3,14,0.81
3.17989,0,0,0.0214998,0.000998918,0,0,3,14,0.81
3.27989,0,0,0.0239557,0.000941727,0,0,3,14,0.81
3.37989,0,0,0.0186679,0.00088866,0,0,3,14,0.81
3.47989,0,0,0.0146771,0.00122946,0,0,3,14,0.81
3.57989,0,0,0.0159703,0.00120469,0,0,3,14,0.81
3.67989,0,0,0.017264,0.00106682,0,0,3,14,0.81
3.77989,0,0,0.0192404,0.000936932,0,0,3,14,0.81
3.87989,0,0,0.0212124,0.00132095,0,0,3,14,0.81
