time_s,throttle_norm,rudder_norm,speed_mps,yaw_rate_rps,segment,mode_num,gps_status,nsats,hdop
0.07991,0,0,0.158263,-0.0643986,0,0,3,18,0.6
0.17991,0,0,0.162403,-0.0776588,0,0,3,18,0.6
0.27991,0,0,0.164511,-0.0802919,0,0,3,18,0.6
0.37991,0,0,0.158548,-0.060591,0,0,3,18,0.6
0.47991,0,0,0.150615,-0.0359439,0,0,3,18,0.6
0.57991,0,0,0.134645,-0.0459086,0,0,3,18,0.6
0.67991,0,0,0.128917,-0.0730559,0,0,3,18,0.6
0.77991,0,0,0.164823,-0.0785064,0,0,3,18,0.6
0.87991,0,0,0.187584,-0.0735946,0,0,3,18,0.6
0.97991,0,0,0.156868,-0.0618022,0,0,3,18,0.6
1.07991,0,0,0.132918,-0.0494639,0,0,3,18,0.6
1.17991,0,0,0.136581,-0.05004,0,0,3,18,0.6
1.27991,0,0,0.139586,-0.0575333,0,0,3,18,0.6
1.37991,0,0,0.139919,-0.0727637,0,0,3,18,0.6
1.47991,0,0,0.145287,-0.0761547,0,0,3,18,0.6
1.57991,0,0.00989892,0.17121,-0.0613524,0,1,3,18,0.6
1.67991,0,0.00999998,0.182982,-0.0536295,0,1,3,18,0.6
1.77991,0,0.00752581,0.137101,-0.0564189,0,1,3,18,0.6
1.87991,0,0.00999836,0.109704,-0.0588605,0,1,3,18,0.6
1.97991,0,0.0124703,0.157791,-0.0659367,0,1,3,18,0.6
2.07991,0,0.015,0.191584,-0.0776034,0,1,3,18,0.6
2.17991,0,0.015,0.166996,-0.0733157,0,1,3,18,0.6
2.27991,0,0.0100036,0.142616,-0.0534675,0,1,3,18,0.6
2.37991,0,0.00505713,0.11908,-0.0436806,0,1,3,18,0.6
2.47991,0,0.00999591,0.107748,-0.0554966,0,1,3,18,0.6
2.57991,0,0.0124748,0.146307,-0.0533493,0,1,3,18,0.6
2.67991,0,0.0100013,0.167816,-0.0405283,0,1,3,18,0.6
2.77991,0,0.00752513,0.120069,-0.0519464,0,1,3,18,0.6
2.87991,0,0.0075,0.0866989,-0.0667051,0,1,3,18,0.6
2.97991,0,0.0124451,0.111815,-0.0502575,0,1,3,18,0.6
3.07991,0,0.00750197,0.131547,-0.0182604,0,1,3,18,0.6
3.17991,0,0.00502633,0.129217,-0.0146258,0,1,3,18,0.6
3.27991,0,0.00250035,0.122467,-0.0372146,0,1,3,18,0.6
3.37991,0,0.00744877,0.0977173,-0.0535159,0,1,3,18,0.6
3.47991,0,0.00999919,0.0812599,-0.0495226,0,1,3,18,0.6
3.57991,0,0.00752601,0.0987447,-0.0278593,0,1,3,18,0.6
3.67991,0,0.00249955,0.109588,-0.00892638,0,1,3,18,0.6
3.77991,0,2.49745e-07,0.110374,-0.0204673,0,1,3,18,0.6
3.87991,0,0.00499515,0.114857,-0.0423745,0,1,3,18,0.6
3.97991,0,0.00747082,0.13439,-0.0364872,0,1,3,18,0.6
4.07991,0,0.00500243,0.143573,-0.017282,0,1,3,18,0.6
