time_s,throttle_norm,rudder_norm,speed_mps,yaw_rate_rps,segment,mode_num,gps_status,nsats,hdop
0.180074,0,0,0.14727,-0.0153873,0,0,3,18,0.6
0.280074,0,0,0.200315,-0.0137147,0,0,3,18,0.6
0.380074,0,0,0.151104,0.0137831,0,0,3,18,0.6
0.480074,0,0,0.0769294,0.0355437,0,0,3,17,0.6
0.580074,0,0,0.127811,0.020312,0,0,3,17,0.6
0.680074,0,0,0.178692,-0.0144963,0,0,3,17,0.6
0.780074,0,0,0.192878,-0.0341408,0,0,3,17,0.62
0.880074,0,0,0.18287,-0.0162008,0,0,3,17,0.62
0.980074,4.77239e-05,0,0.148941,0.0145497,0,0,3,17,0.62
1.08007,0.0974435,0,0.109103,0.0203986,0,0,3,17,0.62
1.18007,0.120022,0,0.125674,-0.00543754,0,0,3,17,0.62
1.28007,0.162504,-3.03748e-05,0.156177,-0.0305213,0,0,3,17,0.62
1.38007,0.184986,-0.159898,0.147397,-0.0292391,0,0,3,17,0.62
1.48007,0.202512,-0.235038,0.12895,-0.00266726,0,0,3,17,0.62
1.58007,0.227507,-0.317528,0.166156,0.0231314,0,0,3,17,0.62
1.68007,0.2375,-0.357502,0.21709,0.0190005,0,0,3,17,0.62
1.78007,0.237503,-0.360013,0.292666,0.0164831,0,0,3,17,0.62
1.88007,0.239998,-0.3725,0.374356,0.0328853,0,0,3,17,0.62
1.98007,0.2375,-0.372505,0.467925,0.0314025,0,0,3,17,0.62
2.08007,0.237499,-0.390001,0.561494,0.0210066,0,0,3,17,0.62
2.18007,0.232498,-0.395017,0.638864,0.0185888,0,0,3,17,0.62
2.28007,0.23,-0.412505,0.712231,-0.00423206,0,0,3,17,0.62
2.38007,0.23,-0.430004,0.78485,-0.0427064,0,0,3,17,0.62
2.48007,0.23,-0.47752,0.857285,-0.0863935,0,0,3,17,0.62
2.58007,0.23,-0.512515,0.958384,-0.121101,0,0,3,18,0.62
2.68007,0.23,-0.537517,1.06656,-0.155356,0,0,3,18,0.62
2.78007,0.229999,-0.575008,1.07977,-0.192607,0,0,3,17,0.62
2.88007,0.2275,-0.595027,1.06959,-0.227825,0,0,3,17,0.62
2.98007,0.2275,-0.620019,1.09205,-0.245952,0,0,3,18,0.62
3.08007,0.2275,-0.645002,1.12252,-0.264139,0,0,3,18,0.62
3.18007,0.2275,-0.6475,1.17585,-0.275509,0,0,3,18,0.62
3.28007,0.2275,-0.6475,1.23482,-0.28787,0,0,3,18,0.62
3.38007,0.2275,-0.6475,1.26945,-0.305374,0,0,3,18,0.62
3.48007,0.2275,-0.6475,1.29806,-0.311892,0,0,3,18,0.62
3.58007,0.2275,-0.647516,1.28501,-0.335085,0,0,3,18,0.62
3.68007,0.2275,-0.662506,1.26171,-0.350999,0,0,3,18,0.62
3.78007,0.2275,-0.6675,1.26443,-0.379128,0,0,3,18,0.6
3.88007,0.2275,-0.6675,1.27357,-0.401638,0,0,3,18,0.6
3.98007,0.2275,-0.6675,1.30983,-0.388746,0,0,3,18,0.6
4.08007,0.2275,-0.6675,1.35276,-0.38635,0,0,3,18,0.6
4.18007,0.2275,-0.667496,1.36206,-0.39412,0,0,3,18,0.6
4.28007,0.2275,-0.6625,1.36304,-0.425046,0,0,3,18,0.6
4.38007,0.2275,-0.6525,1.31844,-0.452677,0,0,3,18,0.6
4.48007,0.2275,-0.652391,1.26262,-0.417693,0,0,3,18,0.6
4.58007,0.2275,-0.544905,1.24228,-0.369584,0,0,3,18,0.6
4.68007,0.2275,-0.412472,1.23069,-0.329829,0,0,3,18,0.6
4.78007,0.227503,-0.374937,1.20534,-0.267395,0,0,3,18,0.6
4.88007,0.23,-0.314966,1.17658,-0.191051,0,0,3,18,0.6
4.98007,0.23,-0.272489,1.22564,-0.127303,0,0,3,18,0.6
5.08007,0.23,-0.255074,1.29383,-0.106872,0,0,3,18,0.6
5.18007,0.23,-0.390018,1.29025,-0.0769438,0,0,3,18,0.6
5.28007,0.229998,-0.4075,1.26897,-0.101376,0,0,3,18,0.6
5.38007,0.2275,-0.407504,1.2826,-0.16764,0,0,3,18,0.6
5.48007,0.2275,-0.41251,1.30482,-0.19871,0,0,3,18,0.6
5.58007,0.2275,-0.457515,1.32012,-0.223976,0,0,3,18,0.6
5.68007,0.2275,-0.480008,1.33371,-0.297226,0,0,3,18,0.6
5.78007,0.227502,-0.492524,1.32879,-0.304402,0,0,3,18,0.6
5.88007,0.229999,-0.527493,1.31931,-0.290031,0,0,3,18,0.6
5.98007,0.23,-0.557497,1.32179,-0.303037,0,0,3,18,0.6
6.08007,0.23,-0.569998,1.32722,-0.321133,0,0,3,18,0.6
6.18007,0.23,-0.5725,1.35051,-0.329668,0,0,3,18,0.6
6.28007,0.23,-0.5725,1.37822,-0.346887,0,0,3,18,0.6
6.38007,0.23,-0.5725,1.35332,-0.315587,0,0,3,18,0.6
6.48007,0.23,-0.5725,1.31539,-0.301311,0,0,3,18,0.6
6.58007,0.23,-0.57249,1.28195,-0.329602,0,0,3,18,0.6
6.68007,0.23,-0.549999,1.24962,-0.309905,0,0,3,18,0.6
6.78007,0.23,-0.547502,1.24277,-0.346856,0,0,3,18,0.6
6.88007,0.23,-0.55,1.25275,-0.312641,0,0,3,18,0.6
6.98007,0.23,-0.55,1.27445,-0.275053,0,0,3,18,0.6
7.08007,0.23,-0.55,1.29905,-0.319928,0,0,3,18,0.6
7.18007,0.23,-0.55,1.28068,-0.304683,0,0,3,18,0.6
7.28007,0.23,-0.55,1.25168,-0.312964,0,0,3,18,0.6
7.38007,0.23,-0.489988,1.28003,-0.337164,0,0,3,18,0.6
7.48007,0.2275,-0.412507,1.32257,-0.311674,0,0,3,18,0.6
7.58007,0.2275,-0.314996,1.34178,-0.28847,0,0,3,18,0.6
7.68007,0.2325,-0.237468,1.35523,-0.208314,0,0,3,18,0.6
7.78007,0.232499,-0.179976,1.35447,-0.189119,0,0,3,18,0.6
7.88007,0.227498,-0.0449932,1.35021,-0.131477,0,0,3,18,0.6
7.98007,0.217503,0,1.35913,-0.0733342,0,0,3,18,0.6
8.08007,0.222498,0,1.37131,-0.0322121,0,0,3,18,0.6
8.18007,0.239995,-0.024993,1.34877,0.0317024,0,0,3,18,0.6
8.28007,0.2325,0,1.31761,0.0261361,0,0,3,18,0.6
8.38007,0.232497,0,1.33115,0.0439516,0,0,3,18,0.6
8.48007,0.227499,0,1.35575,0.0394926,0,0,3,18,0.6
8.58007,0.2225,0,1.35563,0.0669672,0,0,3,18,0.6
8.68007,0.227499,0,1.34938,0.0563006,0,0,3,18,0.6
8.78007,0.222501,0,1.31667,0.0592153,0,0,3,18,0.6
8.88007,0.2225,0,1.28395,0.0508714,0,0,3,18,0.6
8.98007,0.2225,0,1.2883,0.0566059,0,0,3,18,0.6
9.08007,0.227497,0,1.30183,0.0429418,0,0,3,18,0.6
9.18007,0.2275,0,1.30175,0.0423422,0,0,3,18,0.6
9.28007,0.2275,0,1.2983,0.0649072,0,0,3,18,0.6
9.38007,0.2275,0,1.3284,0.0447498,0,0,3,18,0.6
9.48007,0.2275,0,1.36678,0.0386293,0,0,3,18,0.6
9.58007,0.2275,-3.14871e-06,1.34877,0.0530948,0,0,3,18,0.6
9.68007,0.2275,-0.00500495,1.31678,0.0660689,0,0,3,18,0.6
9.78007,0.227501,-0.0275028,1.32396,0.0472001,0,0,3,18,0.6
9.88007,0.2325,-0.0375007,1.34086,0.0618213,0,0,3,18,0.6
9.98007,0.229993,-0.0450321,1.35562,0.0388941,0,0,3,18,0.6
10.0801,0.217514,-0.102437,1.36985,0.0452426,0,0,3,18,0.6
10.1801,0.212501,-0.187489,1.3876,0.00861971,0,0,3,18,0.6
10.2801,0.222498,-0.309976,1.40623,-0.0378148,0,0,3,18,0.6
10.3801,0.22,-0.31,1.38734,-0.0900789,0,0,3,18,0.6
10.4801,0.22,-0.31,1.35918,-0.131354,0,0,3,18,0.6
10.5801,0.22,-0.305,1.3382,-0.180872,0,0,3,18,0.6
10.6801,0.222499,-0.417461,1.319,-0.158064,0,0,3,18,0.6
10.7801,0.227498,-0.507463,1.33418,-0.163465,0,0,3,18,0.6
10.8801,0.227498,-0.522509,1.35786,-0.238812,0,0,3,18,0.6
10.9801,0.2225,-0.542501,1.37131,-0.28541,0,0,3,18,0.6
11.0801,0.2225,-0.544999,1.38222,-0.314869,0,0,3,18,0.6
11.1801,0.229998,-0.545038,1.38653,-0.350541,0,0,3,18,0.6
11.2801,0.2275,-0.605004,1.3892,-0.32705,0,0,3,18,0.6
11.3801,0.2275,-0.6125,1.35981,-0.377142,0,0,3,18,0.6
11.4801,0.2275,-0.6125,1.3225,-0.37257,0,0,3,18,0.6
11.5801,0.229996,-0.612498,1.31157,-0.404212,0,0,3,18,0.6
11.6801,0.2225,-0.6075,1.30721,-0.390431,0,0,3,18,0.6
11.7801,0.229999,-0.639994,1.32286,-0.376085,0,0,3,18,0.6
11.8801,0.2225,-0.64,1.34348,-0.404544,0,0,3,18,0.6
11.9801,0.227499,-0.642502,1.3556,-0.390805,0,0,3,18,0.6
12.0801,0.220006,-0.657488,1.36563,-0.410975,0,0,3,18,0.6
12.1801,0.229998,-0.584972,1.35141,-0.409384,0,0,3,18,0.6
