time_s,throttle_norm,rudder_norm,speed_mps,yaw_rate_rps,segment,mode_num,gps_status,nsats,hdop
0.079915,0,0,0.133832,0.291337,0,0,3,19,0.58
0.179915,0,0,0.130218,0.302934,0,0,3,19,0.58
0.279915,0,0,0.0963584,0.331613,0,0,3,19,0.58
0.379915,0,0,0.0625298,0.361042,0,0,3,19,0.58
0.479915,0,0,0.0975697,0.362399,0,0,3,19,0.58
0.579915,0,0,0.13253,0.355398,0,0,3,19,0.58
0.679915,0,0,0.0883878,0.354559,0,0,3,19,0.58
0.779915,0,0,0.044312,0.340688,0,0,3,19,0.58
0.879915,0,0,0.0777773,0.347185,0,0,3,19,0.58
0.979915,0,0,0.111204,0.365965,0,0,3,19,0.58
1.07991,0,0,0.0865891,0.351399,0,0,3,19,0.58
1.17991,0,0,0.0619776,0.344663,0,0,3,19,0.58
1.27991,0,0,0.0462474,0.357803,0,0,3,19,0.58
1.37991,0,0,0.0305655,0.394327,0,0,3,19,0.58
1.47991,0,0,0.0809538,0.408435,0,0,3,19,0.58
1.57991,0,0,0.131296,0.366025,0,0,3,19,0.58
1.67991,0,0,0.111618,0.330911,0,0,3,19,0.58
1.77991,0,0,0.0919399,0.325527,0,0,3,19,0.58
1.87991,0,0,0.0942485,0.347556,0,0,3,19,0.58
1.97991,0,0,0.102032,0.364149,0,0,3,19,0.58
2.07991,0,0,0.0887264,0.371175,0,0,3,19,0.58
2.17991,0,0,0.0754272,0.364789,0,0,3,19,0.58
2.27991,0,0,0.0696568,0.335355,0,0,3,19,0.58
2.37991,0,0,0.0639197,0.316743,0,0,3,19,0.58
2.47991,0,0,0.104429,0.324622,0,0,3,19,0.58
2.57991,0,0,0.144937,0.340939,0,0,3,19,0.58
2.67991,0,0,0.123018,0.360098,0,0,3,19,0.58
2.77991,0,0,0.0855153,0.354737,0,0,3,19,0.58
2.87991,0,0,0.121664,0.30599,0,0,3,19,0.58
2.97991,0,0,0.17611,0.26064,0,0,3,19,0.58
3.07991,0,0,0.145409,0.263681,0,0,3,19,0.58
3.17991,0,0,0.114774,0.278751,0,0,3,19,0.58
3.27991,0,0,0.148895,0.254688,0,0,3,19,0.58
3.37991,0,0,0.182962,0.222277,0,0,3,19,0.58
3.47991,0,0,0.148195,0.206965,0,0,3,19,0.58
3.57991,0,0,0.113443,0.205939,0,0,3,19,0.58
3.67991,0,0,0.135918,0.192769,0,0,3,19,0.58
3.77991,0,0,0.158405,0.174183,0,0,3,19,0.58
3.87991,0,0,0.195306,0.16069,0,0,3,19,0.58
3.97991,0,0,0.232137,0.154941,0,0,3,19,0.58
4.07991,0,0,0.190538,0.164932,0,0,3,19,0.58
4.17991,0,0,0.14897,0.168133,0,0,3,19,0.58
4.27991,0,0,0.170365,0.149161,0,0,3,19,0.58
