time_s,throttle_norm,rudder_norm,speed_mps,yaw_rate_rps,segment,mode_num,gps_status,nsats,hdop
0.08004,0,0.0075,0.128364,-0.0470786,0,1,3,16,0.62
0.18004,0,0.00999945,0.106649,-0.0635777,0,1,3,16,0.62
0.28004,0,0.0124729,0.0988411,-0.0700036,0,1,3,16,0.62
0.38004,0,0.0125,0.0907453,-0.054896,0,1,3,16,0.62
0.48004,0,0.0100253,0.0814789,-0.0377716,0,1,3,16,0.62
0.58004,0,0.00750149,0.0775049,-0.0514995,0,1,3,16,0.62
0.68004,0,0.00997291,0.0950662,-0.0677929,0,1,3,16,0.62
0.78004,0,0.0124989,0.112579,-0.053138,0,1,3,16,0.62
0.88004,0,0.0075008,0.0656559,-0.0286001,0,1,3,16,0.62
0.98004,0,0.0075,0.0400412,-0.0334605,0,1,3,16,0.62
1.08004,0,0.00997335,0.101009,-0.0646303,0,1,3,16,0.62
1.18004,0,0.0124994,0.161866,-0.0696571,0,1,3,16,0.62
1.28004,0,0.0075007,0.140266,-0.0358914,0,1,3,16,0.62
1.38004,0,0.0025037,0.119804,-0.00981817,0,1,3,16,0.62
1.48004,0,0.0025,0.103971,-0.0153493,0,1,3,16,0.62
1.58004,0,0.00749621,0.105003,-0.0395451,0,1,3,17,0.62
1.68004,0,0.0099741,0.174466,-0.0552397,0,1,3,17,0.62
1.78004,0,0.0099984,0.243719,-0.0477576,0,1,3,17,0.62
1.88004,0,0.0049989,0.177462,-0.0215591,0,1,3,17,0.62
1.98004,0,0.00249975,0.111288,0.00164555,0,1,3,17,0.58
2.08004,0,4.57235e-06,0.110981,-0.0116452,0,1,3,17,0.58
2.18004,0,0.00750007,0.110649,-0.0434985,0,1,3,17,0.58
2.28004,0,0.00999955,0.0823748,-0.0476371,0,1,3,17,0.58
2.38004,0,0.00750127,0.0541332,-0.0288084,0,1,3,17,0.58
2.48004,0,2.32547e-06,0.0731703,-0.00911256,0,1,3,17,0.58
2.58004,0,0,0.0921922,0.000462135,0,1,3,17,0.58
2.68004,0,0.0025004,0.0870946,-0.0153242,0,1,3,17,0.58
