time_s,throttle_norm,rudder_norm,speed_mps,yaw_rate_rps,segment,mode_num,gps_status,nsats,hdop
0.078913,0,0,0.123073,-0.0174102,0,0,3,17,0.64
0.178913,0,0,0.129558,-0.0143948,0,0,3,17,0.64
0.278913,0,0,0.13603,0.000863371,0,0,3,17,0.64
0.378913,0,0,0.134432,0.00692653,0,0,3,17,0.64
0.478913,0,0,0.132794,-0.00761503,0,0,3,17,0.64
0.578913,0,0,0.0972437,-0.0240691,0,0,3,17,0.64
0.678913,0,0,0.0617713,-0.0191885,0,0,3,17,0.62
0.778913,0,0,0.0837431,0.00501161,0,0,3,17,0.62
0.878913,0,0,0.105701,0.0165621,0,0,3,17,0.62
0.978913,0,0,0.102849,-0.00335186,0,0,3,17,0.62
1.07891,0,0,0.100003,-0.0263324,0,0,3,17,0.62
1.17891,0,0,0.10444,-0.0165075,0,0,3,17,0.62
1.27891,0,0,0.108649,0.00810587,0,0,3,17,0.62
1.37891,0,0,0.111928,0.00698644,0,0,3,17,0.62
1.47891,0,0,0.11095,-0.0104163,0,0,3,17,0.62
1.57891,0,0,0.0926288,-0.0155974,0,0,3,17,0.62
1.67891,0,0,0.0743556,-0.00553593,0,0,3,17,0.62
1.77891,0,0,0.0949101,0.00471837,0,0,3,17,0.62
1.87891,0,0,0.115425,0.00643561,0,0,3,18,0.62
1.97891,0,0,0.109596,-0.00404201,0,0,3,18,0.62
2.07891,0,0,0.103785,-0.0125957,0,0,3,18,0.62
2.17891,0,0,0.114227,-0.00356127,0,0,3,18,0.62
2.27891,0,0,0.124637,0.00309932,0,0,3,18,0.62
2.37891,0,0,0.11557,-0.00321235,0,0,3,18,0.62
2.47891,0,0,0.106508,-0.0098744,0,0,3,18,0.62
2.57891,0,-8.74948e-07,0.105579,-0.00310533,0,0,3,18,0.62
2.67891,0,-0.0874956,0.104641,0.00290428,0,0,3,18,0.6
2.77891,0.0949649,-0.139981,0.0975378,-0.00105781,0,0,3,18,0.6
2.87891,0.127481,-0.247439,0.0920375,-0.00615885,0,0,3,18,0.6
2.97891,0.134923,-0.319254,0.093054,-0.00947195,0,0,3,18,0.6
3.07891,0.135,-0.32,0.0940805,-0.0120735,0,0,3,18,0.6
3.17891,0.1375,-0.32,0.102808,-0.0179848,0,0,3,18,0.6
3.27891,0.137505,-0.32,0.111538,-0.0286079,0,0,3,17,0.6
3.37891,0.147505,-0.320001,0.12178,-0.024233,0,0,3,17,0.6
3.47891,0.162505,-0.322503,0.132015,0.00397369,0,0,3,17,0.6
3.57891,0.185006,-0.3375,0.137196,0.0124547,0,0,3,17,0.6
3.67891,0.194998,-0.3375,0.142377,-0.00778549,0,0,3,17,0.6
3.77891,0.212506,-0.337509,0.205124,-0.0196751,0,0,3,16,0.64
3.87891,0.227501,-0.360004,0.282177,-0.00428122,0,0,3,16,0.64
3.97891,0.230001,-0.370003,0.398869,0.0223182,0,0,3,16,0.64
4.07891,0.232499,-0.377496,0.515543,0.0189279,0,0,3,16,0.64
4.17891,0.2325,-0.404997,0.606202,-0.00196732,0,0,3,16,0.64
4.27891,0.2325,-0.422498,0.705945,-0.0227522,0,0,3,16,0.64
4.37891,0.230025,-0.449728,0.84277,-0.0433533,0,0,3,16,0.64
4.47891,0.2275,-0.487498,0.979529,-0.0896564,0,0,3,16,0.64
4.57891,0.227496,-0.542542,1.06108,-0.131673,0,0,3,16,0.64
4.67891,0.22,-0.612499,1.14256,-0.184405,0,0,3,16,0.64
4.77891,0.205,-0.755006,1.16315,-0.253074,0,0,3,16,0.64
4.87891,0.202499,-0.84504,1.18372,-0.31032,0,0,3,16,0.64
4.97891,0.199998,-0.937525,1.19147,-0.367429,0,0,3,16,0.64
5.07891,0.195,-1,1.19924,-0.395606,0,0,3,16,0.64
5.17891,0.192499,-1,1.22881,-0.396519,0,0,3,16,0.64
5.27891,0.19,-1,1.25827,-0.402772,0,0,3,16,0.64
5.37891,0.190001,-1,1.22214,-0.408347,0,0,3,16,0.64
5.47891,0.1925,-1,1.1861,-0.415577,0,0,3,16,0.64
5.57891,0.195,-1,1.20642,-0.423272,0,0,3,16,0.64
5.67891,0.202494,-1,1.21174,-0.42553,0,0,3,16,0.64
5.77891,0.200026,-1,1.15599,-0.433093,0,0,3,16,0.64
5.87891,0.1925,-1,1.1004,-0.460571,0,0,3,16,0.64
5.97891,0.1925,-1,1.14633,-0.483691,0,0,3,16,0.64
6.07891,0.1925,-1,1.19225,-0.471867,0,0,3,16,0.64
6.17891,0.1925,-1,1.19786,-0.453965,0,0,3,16,0.64
6.27891,0.19,-1,1.20342,-0.472725,0,0,3,16,0.64
6.37891,0.19,-1,1.16044,-0.502935,0,0,3,16,0.64
6.47891,0.19,-1,1.11752,-0.475215,0,0,3,16,0.64
6.57891,0.185,-1,1.16684,-0.431955,0,0,3,16,0.64
6.67891,0.182501,-1,1.21612,-0.464554,0,0,3,18,0.6
6.77891,0.180001,-1,1.15424,-0.506418,0,0,3,18,0.6
6.87891,0.18,-1,1.09243,-0.490283,0,0,3,18,0.6
6.97891,0.18,-1,1.09562,-0.466376,0,0,3,18,0.6
7.07891,0.175002,-1,1.0988,-0.471912,0,0,3,17,0.6
7.17891,0.172501,-1,1.06459,-0.489852,0,0,3,17,0.6
7.27891,0.1725,-1,1.0304,-0.512445,0,0,3,16,0.6
7.37891,0.174999,-1,1.0192,-0.517449,0,0,3,16,0.6
7.47891,0.175,-1,1.00804,-0.471082,0,0,3,16,0.6
7.57891,0.172502,-1,1.03551,-0.468415,0,0,3,16,0.6
7.67891,0.1725,-1,1.06291,-0.463938,0,0,3,16,0.6
7.77891,0.1725,-1,0.984467,-0.445704,0,0,3,16,0.6
7.87891,0.1725,-1,0.906108,-0.4466,0,0,3,17,0.6
7.97891,0.1725,-1,0.926617,-0.432693,0,0,3,17,0.6
8.07891,0.1725,-1,0.947101,-0.433726,0,0,3,17,0.6
8.17891,0.1725,-1,0.927087,-0.426728,0,0,3,17,0.6
8.27891,0.1725,-1,0.908481,-0.398004,0,0,3,18,0.6
8.37891,0.1725,-1,0.895645,-0.398069,0,0,3,18,0.6
8.47891,0.1725,-1,0.882828,-0.412004,0,0,3,18,0.6
8.57891,0.170002,-1,0.887185,-0.402638,0,0,3,18,0.6
8.67891,0.17,-1,0.891572,-0.398662,0,0,3,18,0.6
8.77891,0.17,-1,0.935802,-0.393661,0,0,3,18,0.6
8.87891,0.17,-1,0.979996,-0.380781,0,0,3,18,0.6
8.97891,0.17,-1,0.943301,-0.374043,0,0,3,18,0.6
9.07891,0.17,-1,0.906611,-0.374398,0,0,3,18,0.6
9.17891,0.17,-1,0.875037,-0.370152,0,0,3,18,0.6
9.27891,0.179991,-1,0.843482,-0.374931,0,0,3,17,0.6
9.37891,0.1825,-1,0.841701,-0.35541,0,0,3,17,0.6
9.47891,0.184999,-1,0.839952,-0.356834,0,0,3,17,0.6
9.57891,0.185,-1,0.884543,-0.355192,0,0,3,17,0.6
9.67891,0.185,-1,0.929032,-0.372525,0,0,3,17,0.62
9.77891,0.185,-1,0.890613,-0.393715,0,0,3,17,0.62
9.87891,0.185,-1,0.852286,-0.380882,0,0,3,16,0.62
9.97891,0.185,-1,0.900442,-0.396241,0,0,3,16,0.62
10.0789,0.175002,-0.68257,0.948579,-0.397997,0,0,3,15,0.62
10.1789,0.147508,-0.245122,0.963739,-0.392905,0,0,3,15,0.62
10.2789,0.135011,-0.0451719,0.978843,-0.329878,0,0,3,16,0.62
10.3789,0.0950072,-8.10551e-06,0.89134,-0.220373,0,0,3,16,0.62
10.4789,8.63869e-05,0,0.803844,-0.167512,0,0,3,16,0.62
10.5789,0,0,0.754579,-0.159813,0,0,3,16,0.62
10.6789,0,0,0.705357,-0.157635,0,0,3,17,0.62
10.7789,0,0,0.702023,-0.167648,0,0,3,17,0.62
10.8789,0,0,0.698675,-0.13834,0,0,3,17,0.62
10.9789,0,0,0.677474,-0.109118,0,0,3,17,0.62
11.0789,0,0,0.653238,-0.11007,0,0,3,17,0.62
11.1789,0,0,0.616554,-0.113914,0,0,3,17,0.62
11.2789,0,0,0.579906,-0.0949703,0,0,3,17,0.62
11.3789,0,0,0.5747,-0.0822429,0,0,3,17,0.62
11.4789,0,0,0.569493,-0.0709851,0,0,3,17,0.62
11.5789,0,0,0.564151,-0.0535778,0,0,3,17,0.62
11.6789,0,0,0.5588,-0.0529189,0,0,3,17,0.62
11.7789,0,0,0.54623,-0.0472647,0,0,3,17,0.62
11.8789,0,0,0.533639,-0.0454009,0,0,3,17,0.62
11.9789,0,0,0.47382,-0.0643584,0,0,3,17,0.62
12.0789,0,0,0.414001,-0.0680842,0,0,3,17,0.62
12.1789,0,0,0.406348,-0.05144,0,0,3,17,0.62
12.2789,0,0,0.398746,-0.04349,0,0,3,17,0.62
12.3789,0,0,0.444615,-0.0576751,0,0,3,17,0.62
12.4789,0,0,0.479231,-0.0607755,0,0,3,17,0.62
12.5789,0,0,0.467625,-0.0666074,0,0,3,17,0.62
12.6789,0,0,0.456002,-0.0565121,0,0,3,17,0.62
12.7789,0,0,0.417013,-0.0369113,0,0,3,17,0.62
12.8789,0,0,0.378053,-0.0538493,0,0,3,17,0.62
12.9789,0,0,0.371946,-0.0532674,0,0,3,17,0.62
13.0789,0,0,0.365836,-0.0461938,0,0,3,17,0.62
13.1789,0,0,0.351678,-0.0596133,0,0,3,17,0.62
13.2789,0,0,0.337566,-0.0586082,0,0,3,17,0.62
13.3789,0,0,0.365051,-0.0459434,0,0,3,17,0.62
13.4789,0,0,0.392536,-0.042488,0,0,3,17,0.62
13.5789,0,0,0.366543,-0.0604331,0,0,3,17,0.62
13.6789,0,0,0.337778,-0.0695365,0,0,3,17,0.62
13.7789,0,0,0.297653,-0.0626336,0,0,3,17,0.62
13.8789,0,0,0.257613,-0.0617978,0,0,3,17,0.62
13.9789,0,0,0.320548,-0.0719319,0,0,3,17,0.62
14.0789,0,0,0.383459,-0.0745817,0,0,3,17,0.62
14.1789,0,0,0.324773,-0.0653722,0,0,3,17,0.62
14.2789,0,0,0.266137,-0.0603511,0,0,3,17,0.62
14.3789,0,0,0.29549,-0.0720837,0,0,3,17,0.62
14.4789,0,0,0.324811,-0.0752618,0,0,3,18,0.62
14.5789,0,0,0.312481,-0.0708607,0,0,3,18,0.62
14.6789,0,0,0.30013,-0.0833063,0,0,3,18,0.6
14.7789,0,0,0.270181,-0.0864155,0,0,3,18,0.6
14.8789,0,0,0.240289,-0.0803708,0,0,3,18,0.6
14.9789,0,0,0.270489,-0.0856285,0,0,3,18,0.6
15.0789,0,0,0.293262,-0.097105,0,0,3,17,0.6
15.1789,0,0,0.285487,-0.0814912,0,0,3,17,0.6
15.2789,0,0,0.277694,-0.0672873,0,0,3,17,0.6
15.3789,0,0,0.254125,-0.0956002,0,0,3,17,0.6
15.4789,0,0,0.23229,-0.115074,0,0,3,17,0.6
15.5789,0,0,0.217573,-0.0887876,0,0,3,17,0.6
15.6789,0,0,0.202874,-0.0786183,0,0,3,17,0.62
15.7789,0,0,0.205168,-0.0926749,0,0,3,17,0.62
15.8789,0,0,0.207464,-0.103577,0,0,3,17,0.62
15.9789,0,0,0.211929,-0.107478,0,0,3,17,0.62
16.0789,0,0,0.216393,-0.101057,0,0,3,17,0.62
16.1789,0,0,0.220547,-0.100807,0,0,3,17,0.62
16.2789,0,0,0.223292,-0.113831,0,0,3,17,0.62
16.3789,0,0,0.220264,-0.126077,0,0,3,17,0.62
16.4789,0,0,0.214541,-0.127228,0,0,3,17,0.62
16.5789,0,0,0.197768,-0.113692,0,0,3,17,0.62
16.6789,0,0,0.181002,-0.126651,0,0,3,17,0.62
16.7789,0,0,0.179885,-0.135041,0,0,3,17,0.62
16.8789,0,0,0.178541,-0.132283,0,0,3,17,0.62
16.9789,0,0,0.176271,-0.133264,0,0,3,17,0.62
17.0789,0,0,0.174001,-0.13526,0,0,3,17,0.62
17.1789,0,0,0.169852,-0.133423,0,0,3,17,0.62
17.2789,0,0,0.165704,-0.145278,0,0,3,17,0.62
17.3789,0,0,0.164207,-0.156182,0,0,3,17,0.62
17.4789,0,0,0.166311,-0.152801,0,0,3,17,0.62
17.5789,0,0,0.183174,-0.145552,0,0,3,17,0.62
17.6789,0,0,0.195784,-0.156948,0,0,3,17,0.62
17.7789,0,0,0.190986,-0.163082,0,0,3,17,0.62
17.8789,0,0,0.184163,-0.157955,0,0,3,16,0.62
17.9789,0,0,0.169047,-0.179066,0,0,3,16,0.62
18.0789,0,0,0.159003,-0.195222,0,0,3,16,0.62
18.1789,0,0,0.169758,-0.173006,0,0,3,16,0.62
18.2789,0,0,0.18051,-0.15529,0,0,3,16,0.62
18.3789,0.0899685,0,0.178613,-0.178991,0,0,3,16,0.62
18.4789,0.124969,0,0.177771,-0.209338,0,0,3,16,0.62
18.5789,0.164525,0,0.181259,-0.204236,0,0,3,16,0.62
18.6789,0.185001,0,0.184772,-0.183989,0,0,3,16,0.64
18.7789,0.227494,0,0.208694,-0.171931,0,0,3,16,0.64
18.8789,0.267491,0,0.232737,-0.187057,0,0,3,16,0.64
18.9789,0.2675,0,0.393315,-0.182359,0,0,3,16,0.64
19.0789,0.2675,0,0.55294,-0.144843,0,0,3,16,0.64
19.1789,0.2675,0,0.708653,-0.0953394,0,0,3,16,0.64
19.2789,0.265002,0,0.85304,-0.023757,0,0,3,16,0.64
19.3789,0.260059,0,0.951052,0.0078622,0,0,3,16,0.64
19.4789,0.26,0,1.04561,0.0255619,0,0,3,16,0.64
19.5789,0.26,0,1.12597,0.0306055,0,0,3,16,0.64
19.6789,0.26,0,1.2063,0.0275043,0,0,3,16,0.64
19.7789,0.257501,0,1.22647,0.0257481,0,0,3,16,0.64
19.8789,0.2575,0,1.24665,0.0261988,0,0,3,16,0.64
19.9789,0.259999,0,1.29014,-0.00990296,0,0,3,16,0.64
20.0789,0.26,0,1.33315,-0.00512337,0,0,3,16,0.64
20.1789,0.264939,0,1.37421,-0.0107163,0,0,3,16,0.64
20.2789,0.265,0,1.40566,-0.0137924,0,0,3,16,0.64
20.3789,0.265,0,1.3978,-0.0138652,0,0,3,16,0.64
20.4789,0.265,0,1.4001,-0.020891,0,0,3,16,0.64
20.5789,0.267472,0,1.44414,-0.0194757,0,0,3,16,0.64
20.6789,0.2675,0,1.48814,-0.017514,0,0,3,16,0.64
20.7789,0.2675,0,1.49322,-0.0208289,0,0,3,16,0.64
20.8789,0.2675,0,1.49832,-0.00783737,0,0,3,16,0.64
20.9789,0.2675,0,1.51637,-0.028262,0,0,3,16,0.64
21.0789,0.2675,0,1.52664,-0.00228191,0,0,3,16,0.64
21.1789,0.2675,0,1.50488,-0.00337571,0,0,3,16,0.64
21.2789,0.265003,0,1.49754,-0.0125097,0,0,3,16,0.64
21.3789,0.265,0,1.54921,-0.0079289,0,0,3,16,0.64
21.4789,0.265,0,1.58745,-0.0301008,0,0,3,16,0.64
21.5789,0.265,0,1.5704,-0.000219089,0,0,3,16,0.64
21.6789,0.265,0,1.55335,0.00121912,0,0,3,16,0.64
21.7789,0.265,0,1.53292,-0.00997905,0,0,3,16,0.64
21.8789,0.265,0,1.52514,-0.00806348,0,0,3,16,0.64
21.9789,0.26747,0,1.56946,-0.03029,0,0,3,16,0.64
22.0789,0.2675,0,1.60934,-0.0146351,0,0,3,16,0.64
22.1789,0.2675,0,1.63097,-0.00566834,0,0,3,16,0.64
22.2789,0.2675,0,1.65252,-0.00181848,0,0,3,16,0.64
22.3789,0.2675,0,1.58893,0.00126041,0,0,3,16,0.64
22.4789,0.2675,0,1.53998,0.00910729,0,0,3,16,0.64
22.5789,0.2675,0,1.55104,-0.0255534,0,0,3,16,0.64
22.6789,0.2675,0,1.55892,-0.0202165,0,0,3,16,0.64
22.7789,0.2675,0,1.55377,0.00238931,0,0,3,16,0.64
22.8789,0.2675,0,1.54862,-0.0197521,0,0,3,16,0.64
