time_s,throttle_norm,rudder_norm,speed_mps,yaw_rate_rps,segment,mode_num,gps_status,nsats,hdop
0.080055,0,-0.015,0.132225,0.0393615,0,1,3,17,0.62
0.180055,0,-0.0125,0.160383,0.0200624,0,1,3,17,0.62
0.280055,0,-0.00749845,0.171539,0.00158393,0,1,3,17,0.62
0.380055,0,-0.0050023,0.15695,0.00344826,0,1,3,17,0.62
0.480055,0,-0.01,0.141793,0.0105825,0,1,3,17,0.62
0.580055,0,-0.01,0.124332,0.00723248,0,1,3,17,0.62
0.680055,0,-0.0075,0.129163,0.00293593,0,1,3,17,0.62
0.780055,0,-0.0075,0.167501,0.00372861,0,1,3,17,0.62
0.880055,0,-0.00749897,0.173344,-0.00450229,0,1,3,17,0.62
0.980055,0,-0.00499795,0.130242,-0.0154056,0,1,3,17,0.62
1.08005,0,-0.00250172,0.112625,-0.007734,0,1,3,17,0.62
1.18005,0,-0.00499943,0.133349,0.00279719,0,1,3,17,0.62
1.28005,0,-0.00749965,0.151624,-0.00473155,0,1,3,17,0.62
1.38005,0,-0.00499765,0.166214,-0.0204868,0,1,3,17,0.62
1.48005,0,-2.9994e-07,0.163432,-0.020468,0,1,3,17,0.62
1.58005,0,-0.0024998,0.134527,-0.0056946,0,1,3,17,0.62
1.68005,0,-0.0049996,0.12876,-0.00547558,0,1,3,17,0.62
1.78005,0,-0.0025013,0.157851,-0.0123476,0,1,3,17,0.62
1.88005,0.0875336,-0.0801106,0.163635,-0.00595212,0,1,3,17,0.62
1.98005,0.13002,-0.220096,0.1344,-0.00449008,0,1,3,17,0.62
2.08005,0.162516,-0.372534,0.129378,-0.0200335,0,1,3,17,0.62
2.18005,0.182511,-0.415028,0.160743,-0.0309033,0,1,3,17,0.62
2.28005,0.22502,-0.525059,0.180342,0.00496314,0,1,3,17,0.62
2.38005,0.265003,-0.642547,0.182277,0.0317212,0,1,3,17,0.62
2.48005,0.269997,-0.720001,0.244253,0.0349482,0,1,3,17,0.62
2.58005,0.262498,-0.722503,0.396633,0.0146753,0,1,3,17,0.62
2.68005,0.26,-0.727497,0.537907,-0.0225447,0,1,3,17,0.62
2.78005,0.26,-0.720001,0.662467,-0.0779249,0,1,3,17,0.62
2.88005,0.259999,-0.752502,0.777019,-0.117147,0,1,3,17,0.62
2.98005,0.239984,-0.790017,0.87648,-0.162596,0,1,3,17,0.62
3.08005,0.2025,-0.830023,0.948046,-0.226079,0,1,3,17,0.62
3.18005,0.2025,-0.89248,0.977671,-0.25799,0,1,3,17,0.62
3.28005,0.21,-0.9825,0.997762,-0.270599,0,1,3,17,0.62
3.38005,0.212497,-0.990002,1.00354,-0.273689,0,1,3,17,0.62
3.48005,0.207499,-0.992496,1.00439,-0.283162,0,1,3,17,0.62
3.58005,0.205009,-0.984993,0.997839,-0.312284,0,1,3,17,0.62
3.68005,0.217494,-0.97498,1.01288,-0.328421,0,1,3,17,0.62
3.78005,0.209994,-0.949984,1.0603,-0.356073,0,1,3,17,0.62
3.88005,0.197504,-0.917509,1.08861,-0.405349,0,1,3,17,0.62
3.98005,0.202525,-0.929972,1.08818,-0.402593,0,1,3,17,0.62
4.08005,0.227499,-0.902469,1.119,-0.398961,0,1,3,17,0.62
4.18005,0.225005,-0.844993,1.19689,-0.462801,0,1,3,17,0.62
4.28005,0.255,-0.802499,1.24184,-0.476146,0,1,3,17,0.62
4.38005,0.275004,-0.772496,1.23726,-0.38504,0,1,3,17,0.62
4.48005,0.302492,-0.745008,1.26082,-0.393607,0,1,3,17,0.62
4.58005,0.32,-0.734987,1.32665,-0.457053,0,1,3,17,0.62
4.68005,0.319999,-0.704999,1.37848,-0.493314,0,1,3,17,0.62
4.78005,0.297501,-0.680001,1.40927,-0.48664,0,1,3,17,0.62
4.88005,0.264977,-0.665003,1.44094,-0.456052,0,1,3,17,0.62
4.98005,0.242487,-0.667513,1.47393,-0.44871,0,1,3,17,0.62
5.08005,0.224983,-0.685,1.47648,-0.454242,0,1,3,17,0.62
5.18005,0.187489,-0.685008,1.43333,-0.469517,0,1,3,17,0.62
5.28005,0.162491,-0.705027,1.37718,-0.430771,0,1,3,17,0.62
5.38005,0.149991,-0.742545,1.30153,-0.396485,0,1,3,17,0.62
5.48005,0.134997,-0.817569,1.23173,-0.393368,0,1,3,16,0.64
5.58005,0.127501,-0.995,1.17073,-0.393804,0,1,3,16,0.64
5.68005,0.145009,-0.990004,1.07785,-0.448765,0,1,3,16,0.64
5.78005,0.167487,-0.999994,0.936938,-0.49109,0,1,3,16,0.64
5.88005,0.207491,-1,0.873586,-0.531696,0,1,3,16,0.64
5.98005,0.247491,-1,0.927509,-0.519998,0,1,3,16,0.64
6.08005,0.2475,-1,1.03266,-0.496623,0,1,3,16,0.64
6.18005,0.2475,-0.999999,1.21489,-0.530163,0,1,3,16,0.64
6.28005,0.242502,-0.985005,1.2703,-0.570214,0,1,3,16,0.64
6.38005,0.232503,-0.960008,1.24126,-0.590625,0,1,3,16,0.64
6.48005,0.220008,-0.947508,1.2269,-0.578716,0,1,3,16,0.64
6.58005,0.205162,-0.9475,1.27216,-0.565024,0,1,3,16,0.64
6.68005,0.1975,-0.975,1.27741,-0.55679,0,1,3,16,0.64
6.78005,0.185003,-0.984998,1.22249,-0.538734,0,1,3,16,0.64
6.88005,0.160001,-0.9975,1.1653,-0.531971,0,1,3,16,0.64
6.98005,0.150004,-0.999999,1.10471,-0.504734,0,1,3,16,0.64
7.08005,0.140001,-0.987502,1.04681,-0.5251,0,1,3,15,0.64
